LOT_ID,WAFER_NO,PRODUCT,LINE,TOTAL_DIE,GOOD_DIE,YIELD_PCT,MAIN_FAIL_TYPE,TEST_DATE
L26042,3,D1Z-DDR5-16G,P1,1200,1118,93.19,OPEN,2026-03-12
L26042,4,D1Z-DDR5-16G,P1,1200,1150,95.89,PARTICLE,2026-03-11
L26042,5,D1Z-DDR5-16G,P1,1200,1139,94.99,SCRATCH,2026-03-09
L26042,6,D1Z-DDR5-16G,P1,1200,1146,95.53,PARTICLE,2026-03-13
L26042,7,D1Z-DDR5-16G,P1,1200,1142,95.21,OPEN,2026-03-09
L26042,8,D1Z-DDR5-16G,P1,1200,1163,97.0,ETC,2026-03-10
L26042,9,D1Z-DDR5-16G,P1,1200,1149,95.78,PARTICLE,2026-03-10
L26042,10,D1Z-DDR5-16G,P1,1200,1119,93.29,PARTICLE,2026-03-10
L26042,11,D1Z-DDR5-16G,P1,1200,1166,97.2,PARTICLE,2026-03-10
L26042,12,D1Z-DDR5-16G,P1,1200,1154,96.21,MISALIGN,2026-03-13
L26042,13,D1Z-DDR5-16G,P1,1200,1126,93.88,BRIDGE,2026-03-11
L26042,14,D1Z-DDR5-16G,P1,1200,1125,93.8,EDGE_CHIP,2026-03-09
L26042,15,D1Z-DDR5-16G,P1,1200,1128,94.08,BRIDGE,2026-03-06
L26042,16,D1Z-DDR5-16G,P1,1200,1126,93.85,PARTICLE,2026-03-07
L26042,17,D1Z-DDR5-16G,P1,1200,1088,90.7,ETC,2026-03-06
L26042,18,D1Z-DDR5-16G,P1,1200,1136,94.71,SCRATCH,2026-03-10
L26042,19,D1Z-DDR5-16G,P1,1200,1147,95.6,BRIDGE,2026-03-07
L26042,20,D1Z-DDR5-16G,P1,1200,1085,90.5,SCRATCH,2026-03-07
L26042,21,D1Z-DDR5-16G,P1,1200,1121,93.45,THIN_FILM,2026-03-13
L26042,22,D1Z-DDR5-16G,P1,1200,1162,96.86,THIN_FILM,2026-03-14
L26042,23,D1Z-DDR5-16G,P1,1200,1132,94.36,SCRATCH,2026-03-10
L26042,24,D1Z-DDR5-16G,P1,1200,1122,93.56,PARTICLE,2026-03-07
L26042,25,D1Z-DDR5-16G,P1,1200,1126,93.86,PARTICLE,2026-03-05
L26043,1,LSI-ISOCELL-HP2,H1,1200,1163,96.92,OPEN,2026-03-13
L26043,2,LSI-ISOCELL-HP2,H1,1200,1141,95.14,THIN_FILM,2026-03-11
L26043,3,LSI-ISOCELL-HP2,H1,1200,1158,96.52,PARTICLE,2026-03-12
L26043,4,LSI-ISOCELL-HP2,H1,1200,1171,97.64,SCRATCH,2026-03-08
L26043,5,LSI-ISOCELL-HP2,H1,1200,1183,98.64,MISALIGN,2026-03-14
L26043,6,LSI-ISOCELL-HP2,H1,1200,1178,98.18,PARTICLE,2026-03-13
L26043,7,LSI-ISOCELL-HP2,H1,1200,1150,95.87,SCRATCH,2026-03-08
L26043,8,LSI-ISOCELL-HP2,H1,1200,1176,98.04,BRIDGE,2026-03-09
L26043,9,LSI-ISOCELL-HP2,H1,1200,1144,95.36,PARTICLE,2026-03-09
L26043,10,LSI-ISOCELL-HP2,H1,1200,1134,94.52,THIN_FILM,2026-03-11
L26043,11,LSI-ISOCELL-HP2,H1,1200,1187,98.95,BRIDGE,2026-03-11
L26043,12,LSI-ISOCELL-HP2,H1,1200,1174,97.86,OPEN,2026-03-09
L26043,13,LSI-ISOCELL-HP2,H1,1200,1156,96.41,EDGE_CHIP,2026-03-07
L26043,14,LSI-ISOCELL-HP2,H1,1200,1159,96.61,PARTICLE,2026-03-05
L26043,15,LSI-ISOCELL-HP2,H1,1200,1149,95.79,ETC,2026-03-09
L26043,16,LSI-ISOCELL-HP2,H1,1200,1154,96.19,THIN_FILM,2026-03-07
L26043,17,LSI-ISOCELL-HP2,H1,1200,1158,96.52,EDGE_CHIP,2026-03-07
L26043,18,LSI-ISOCELL-HP2,H1,1200,1189,99.15,MISALIGN,2026-03-07
L26043,19,LSI-ISOCELL-HP2,H1,1200,1135,94.59,OPEN,2026-03-13
L26043,20,LSI-ISOCELL-HP2,H1,1200,1152,96.01,SCRATCH,2026-03-11
L26043,21,LSI-ISOCELL-HP2,H1,1200,1153,96.12,OPEN,2026-03-12
L26043,22,LSI-ISOCELL-HP2,H1,1200,1176,98.01,PARTICLE,2026-03-13
L26043,23,LSI-ISOCELL-HP2,H1,1200,1174,97.87,MISALIGN,2026-03-07
L26043,24,LSI-ISOCELL-HP2,H1,1200,1197,99.76,BRIDGE,2026-03-13
L26043,25,LSI-ISOCELL-HP2,H1,1200,1157,96.5,BRIDGE,2026-03-13
L26044,1,V8-NAND-1Tb,H1,1200,1044,87.02,BRIDGE,2026-03-11
L26044,2,V8-NAND-1Tb,H1,1200,1027,85.6,BRIDGE,2026-03-10
L26044,3,V8-NAND-1Tb,H1,1200,1040,86.73,BRIDGE,2026-03-06
L26044,4,V8-NAND-1Tb,H1,1200,1027,85.61,MISALIGN,2026-03-05
L26044,5,V8-NAND-1Tb,H1,1200,1064,88.74,SCRATCH,2026-03-08
L26044,6,V8-NAND-1Tb,H1,1200,1049,87.44,OPEN,2026-03-11
L26044,7,V8-NAND-1Tb,H1,1200,993,82.77,BRIDGE,2026-03-10
L26044,8,V8-NAND-1Tb,H1,1200,1052,87.72,BRIDGE,2026-03-09
L26044,9,V8-NAND-1Tb,H1,1200,1070,89.22,PARTICLE,2026-03-06
L26044,10,V8-NAND-1Tb,H1,1200,1069,89.1,PARTICLE,2026-03-09
L26044,11,V8-NAND-1Tb,H1,1200,1039,86.64,PARTICLE,2026-03-08
L26044,12,V8-NAND-1Tb,H1,1200,1061,88.43,PARTICLE,2026-03-10
L26044,13,V8-NAND-1Tb,H1,1200,1035,86.32,EDGE_CHIP,2026-03-07
L26044,14,V8-NAND-1Tb,H1,1200,1071,89.33,EDGE_CHIP,2026-03-09
L26044,15,V8-NAND-1Tb,H1,1200,988,82.37,BRIDGE,2026-03-06
L26044,16,V8-NAND-1Tb,H1,1200,1006,83.85,SCRATCH,2026-03-13
L26044,17,V8-NAND-1Tb,H1,1200,1047,87.25,PARTICLE,2026-03-09
L26044,18,V8-NAND-1Tb,H1,1200,1059,88.3,BRIDGE,2026-03-08
L26044,19,V8-NAND-1Tb,H1,1200,1042,86.87,MISALIGN,2026-03-11
L26044,20,V8-NAND-1Tb,H1,1200,1060,88.38,SCRATCH,2026-03-08
L26044,21,V8-NAND-1Tb,H1,1200,1061,88.47,THIN_FILM,2026-03-05
L26044,22,V8-NAND-1Tb,H1,1200,1059,88.26,SCRATCH,2026-03-10
L26044,23,V8-NAND-1Tb,H1,1200,1055,87.97,BRIDGE,2026-03-13
L26044,24,V8-NAND-1Tb,H1,1200,1052,87.69,BRIDGE,2026-03-13
L26044,25,V8-NAND-1Tb,H1,1200,1095,91.27,SCRATCH,2026-03-14
L26045,1,D1B-DDR5-24G,P1,1200,1079,89.93,PARTICLE,2026-03-07
L26045,2,D1B-DDR5-24G,P1,1200,1159,96.6,OPEN,2026-03-12
L26045,3,D1B-DDR5-24G,P1,1200,1131,94.26,PARTICLE,2026-03-07
L26045,4,D1B-DDR5-24G,P1,1200,1116,93.06,THIN_FILM,2026-03-14
L26045,5,D1B-DDR5-24G,P1,1200,1134,94.53,THIN_FILM,2026-03-06
L26045,6,D1B-DDR5-24G,P1,1200,1053,87.76,THIN_FILM,2026-03-13
L26045,7,D1B-DDR5-24G,P1,1200,1169,97.46,PARTICLE,2026-03-12
L26045,8,D1B-DDR5-24G,P1,1200,1135,94.59,OPEN,2026-03-06
L26045,9,D1B-DDR5-24G,P1,1200,1161,96.79,OPEN,2026-03-13
L26045,10,D1B-DDR5-24G,P1,1200,1148,95.68,SCRATCH,2026-03-14
L26045,11,D1B-DDR5-24G,P1,1200,1123,93.64,EDGE_CHIP,2026-03-10
L26045,12,D1B-DDR5-24G,P1,1200,1153,96.09,THIN_FILM,2026-03-13
L26045,13,D1B-DDR5-24G,P1,1200,1100,91.68,PARTICLE,2026-03-11
L26045,14,D1B-DDR5-24G,P1,1200,1150,95.9,PARTICLE,2026-03-13
L26045,15,D1B-DDR5-24G,P1,1200,1167,97.27,OPEN,2026-03-11
L26045,16,D1B-DDR5-24G,P1,1200,1152,96.0,SCRATCH,2026-03-11
L26045,17,D1B-DDR5-24G,P1,1200,1135,94.64,PARTICLE,2026-03-09
L26045,18,D1B-DDR5-24G,P1,1200,1162,96.87,ETC,2026-03-09
L26045,19,D1B-DDR5-24G,P1,1200,1129,94.11,THIN_FILM,2026-03-07
L26045,20,D1B-DDR5-24G,P1,1200,1138,94.88,EDGE_CHIP,2026-03-14
L26045,21,D1B-DDR5-24G,P1,1200,1174,97.87,BRIDGE,2026-03-05
L26045,22,D1B-DDR5-24G,P1,1200,1132,94.42,PARTICLE,2026-03-07
L26045,23,D1B-DDR5-24G,P1,1200,1163,96.94,OPEN,2026-03-11
L26045,24,D1B-DDR5-24G,P1,1200,1165,97.11,PARTICLE,2026-03-08
L26045,25,D1B-DDR5-24G,P1,1200,1122,93.55,ETC,2026-03-13
L26046,1,LSI-ISOCELL-HP2,P1,1200,1142,95.2,PARTICLE,2026-03-14
L26046,2,LSI-ISOCELL-HP2,P1,1200,1109,92.45,THIN_FILM,2026-03-06
L26046,3,LSI-ISOCELL-HP2,P1,1200,1094,91.17,OPEN,2026-03-11
L26046,4,LSI-ISOCELL-HP2,P1,1200,1114,92.91,BRIDGE,2026-03-12
L26046,5,LSI-ISOCELL-HP2,P1,1200,1155,96.31,PARTICLE,2026-03-06
L26046,6,LSI-ISOCELL-HP2,P1,1200,1115,92.98,SCRATCH,2026-03-07
L26046,7,LSI-ISOCELL-HP2,P1,1200,1099,91.66,EDGE_CHIP,2026-03-08
L26046,8,LSI-ISOCELL-HP2,P1,1200,1077,89.76,MISALIGN,2026-03-13
L26046,9,LSI-ISOCELL-HP2,P1,1200,1149,95.77,OPEN,2026-03-05
L26046,10,LSI-ISOCELL-HP2,P1,1200,1096,91.39,PARTICLE,2026-03-12
L26046,11,LSI-ISOCELL-HP2,P1,1200,1104,92.07,BRIDGE,2026-03-12
L26046,12,LSI-ISOCELL-HP2,P1,1200,1084,90.39,THIN_FILM,2026-03-14
L26046,13,LSI-ISOCELL-HP2,P1,1200,1131,94.31,PARTICLE,2026-03-08
L26046,14,LSI-ISOCELL-HP2,P1,1200,1074,89.55,SCRATCH,2026-03-10
L26046,15,LSI-ISOCELL-HP2,P1,1200,1085,90.49,BRIDGE,2026-03-08
L26046,16,LSI-ISOCELL-HP2,P1,1200,1111,92.61,PARTICLE,2026-03-10
L26046,17,LSI-ISOCELL-HP2,P1,1200,1097,91.45,PARTICLE,2026-03-10
L26046,18,LSI-ISOCELL-HP2,P1,1200,1119,93.25,PARTICLE,2026-03-05
L26046,19,LSI-ISOCELL-HP2,P1,1200,1146,95.53,MISALIGN,2026-03-12
L26046,20,LSI-ISOCELL-HP2,P1,1200,1122,93.56,PARTICLE,2026-03-10
L26046,21,LSI-ISOCELL-HP2,P1,1200,1146,95.57,PARTICLE,2026-03-12
L26046,22,LSI-ISOCELL-HP2,P1,1200,1095,91.3,SCRATCH,2026-03-08
L26046,23,LSI-ISOCELL-HP2,P1,1200,1125,93.79,BRIDGE,2026-03-05
L26046,24,LSI-ISOCELL-HP2,P1,1200,1122,93.56,ETC,2026-03-11
L26046,25,LSI-ISOCELL-HP2,P1,1200,1081,90.12,BRIDGE,2026-03-09
L26047,1,V8-NAND-1Tb,P1,1200,1129,94.11,EDGE_CHIP,2026-03-06
L26047,2,V8-NAND-1Tb,P1,1200,1129,94.09,BRIDGE,2026-03-10
L26047,3,V8-NAND-1Tb,P1,1200,1126,93.84,EDGE_CHIP,2026-03-11
L26047,4,V8-NAND-1Tb,P1,1200,1101,91.76,PARTICLE,2026-03-06
L26047,5,V8-NAND-1Tb,P1,1200,1127,93.92,BRIDGE,2026-03-13
L26047,6,V8-NAND-1Tb,P1,1200,1112,92.75,SCRATCH,2026-03-07
L26047,7,V8-NAND-1Tb,P1,1200,1102,91.87,MISALIGN,2026-03-08
L26047,8,V8-NAND-1Tb,P1,1200,1111,92.61,BRIDGE,2026-03-13
L26047,9,V8-NAND-1Tb,P1,1200,1145,95.42,PARTICLE,2026-03-11
L26047,10,V8-NAND-1Tb,P1,1200,1134,94.51,OPEN,2026-03-07
L26047,11,V8-NAND-1Tb,P1,1200,1044,87.07,BRIDGE,2026-03-14
L26047,12,V8-NAND-1Tb,P1,1200,1130,94.23,PARTICLE,2026-03-12
L26047,13,V8-NAND-1Tb,P1,1200,1133,94.47,THIN_FILM,2026-03-07
L26047,14,V8-NAND-1Tb,P1,1200,1131,94.31,MISALIGN,2026-03-08
L26047,15,V8-NAND-1Tb,P1,1200,1090,90.9,BRIDGE,2026-03-07
L26047,16,V8-NAND-1Tb,P1,1200,1112,92.67,ETC,2026-03-07
L26047,17,V8-NAND-1Tb,P1,1200,1112,92.7,BRIDGE,2026-03-13
L26047,18,V8-NAND-1Tb,P1,1200,1078,89.84,PARTICLE,2026-03-14
L26047,19,V8-NAND-1Tb,P1,1200,1045,87.11,SCRATCH,2026-03-14
L26047,20,V8-NAND-1Tb,P1,1200,1133,94.43,SCRATCH,2026-03-09
L26047,21,V8-NAND-1Tb,P1,1200,1131,94.33,BRIDGE,2026-03-14
L26047,22,V8-NAND-1Tb,P1,1200,1124,93.69,PARTICLE,2026-03-05
L26047,23,V8-NAND-1Tb,P1,1200,1139,94.97,BRIDGE,2026-03-14
L26047,24,V8-NAND-1Tb,P1,1200,1085,90.46,THIN_FILM,2026-03-10
L26047,25,V8-NAND-1Tb,P1,1200,1104,92.04,THIN_FILM,2026-03-14
L26048,1,LSI-ISOCELL-HP2,P2,1200,1067,88.99,BRIDGE,2026-03-10
L26048,2,LSI-ISOCELL-HP2,P2,1200,1067,88.92,PARTICLE,2026-03-05
L26048,3,LSI-ISOCELL-HP2,P2,1200,1089,90.77,OPEN,2026-03-12
L26048,4,LSI-ISOCELL-HP2,P2,1200,1080,90.02,OPEN,2026-03-06
L26048,5,LSI-ISOCELL-HP2,P2,1200,1072,89.39,MISALIGN,2026-03-13
L26048,6,LSI-ISOCELL-HP2,P2,1200,1094,91.22,OPEN,2026-03-08
L26048,7,LSI-ISOCELL-HP2,P2,1200,1104,92.02,PARTICLE,2026-03-05
L26048,8,LSI-ISOCELL-HP2,P2,1200,1076,89.71,MISALIGN,2026-03-14
L26048,9,LSI-ISOCELL-HP2,P2,1200,1058,88.25,EDGE_CHIP,2026-03-05
L26048,10,LSI-ISOCELL-HP2,P2,1200,1100,91.75,BRIDGE,2026-03-12
L26048,11,LSI-ISOCELL-HP2,P2,1200,1089,90.83,BRIDGE,2026-03-07
L26048,12,LSI-ISOCELL-HP2,P2,1200,1066,88.9,PARTICLE,2026-03-13
L26048,13,LSI-ISOCELL-HP2,P2,1200,1031,85.94,PARTICLE,2026-03-12
L26048,14,LSI-ISOCELL-HP2,P2,1200,1076,89.7,OPEN,2026-03-06
L26048,15,LSI-ISOCELL-HP2,P2,1200,1053,87.81,EDGE_CHIP,2026-03-06
L26048,16,LSI-ISOCELL-HP2,P2,1200,1063,88.66,MISALIGN,2026-03-11
L26048,17,LSI-ISOCELL-HP2,P2,1200,992,82.74,PARTICLE,2026-03-11
L26048,18,LSI-ISOCELL-HP2,P2,1200,1059,88.27,PARTICLE,2026-03-06
L26048,19,LSI-ISOCELL-HP2,P2,1200,1124,93.68,OPEN,2026-03-11
L26048,20,LSI-ISOCELL-HP2,P2,1200,1092,91.0,MISALIGN,2026-03-10
L26048,21,LSI-ISOCELL-HP2,P2,1200,1089,90.78,MISALIGN,2026-03-13
L26048,22,LSI-ISOCELL-HP2,P2,1200,1046,87.24,SCRATCH,2026-03-06
L26048,23,LSI-ISOCELL-HP2,P2,1200,1120,93.41,PARTICLE,2026-03-05
L26048,24,LSI-ISOCELL-HP2,P2,1200,1079,89.93,BRIDGE,2026-03-07
L26048,25,LSI-ISOCELL-HP2,P2,1200,1053,87.81,OPEN,2026-03-12
L26049,1,V8-NAND-1Tb,P1,1200,1096,91.4,PARTICLE,2026-03-09
L26049,2,V8-NAND-1Tb,P1,1200,1112,92.69,OPEN,2026-03-09
L26049,3,V8-NAND-1Tb,P1,1200,1110,92.54,OPEN,2026-03-10
L26049,4,V8-NAND-1Tb,P1,1200,1102,91.9,BRIDGE,2026-03-13
L26049,5,V8-NAND-1Tb,P1,1200,1074,89.5,BRIDGE,2026-03-13
L26049,6,V8-NAND-1Tb,P1,1200,1120,93.38,PARTICLE,2026-03-14
L26049,7,V8-NAND-1Tb,P1,1200,1088,90.67,OPEN,2026-03-08
L26049,8,V8-NAND-1Tb,P1,1200,1104,92.06,THIN_FILM,2026-03-13
L26049,9,V8-NAND-1Tb,P1,1200,1126,93.86,EDGE_CHIP,2026-03-07
L26049,10,V8-NAND-1Tb,P1,1200,1105,92.15,EDGE_CHIP,2026-03-06
L26049,11,V8-NAND-1Tb,P1,1200,1060,88.35,BRIDGE,2026-03-07
L26049,12,V8-NAND-1Tb,P1,1200,1087,90.66,PARTICLE,2026-03-09
L26049,13,V8-NAND-1Tb,P1,1200,1109,92.45,PARTICLE,2026-03-10
L26049,14,V8-NAND-1Tb,P1,1200,1134,94.57,OPEN,2026-03-09
L26049,15,V8-NAND-1Tb,P1,1200,1093,91.15,BRIDGE,2026-03-13
L26049,16,V8-NAND-1Tb,P1,1200,1100,91.72,SCRATCH,2026-03-14
L26049,17,V8-NAND-1Tb,P1,1200,1117,93.15,PARTICLE,2026-03-09
L26049,18,V8-NAND-1Tb,P1,1200,1129,94.12,ETC,2026-03-10
L26049,19,V8-NAND-1Tb,P1,1200,1116,93.04,SCRATCH,2026-03-14
L26049,20,V8-NAND-1Tb,P1,1200,1133,94.42,BRIDGE,2026-03-08
L26049,21,V8-NAND-1Tb,P1,1200,1110,92.51,THIN_FILM,2026-03-12
L26049,22,V8-NAND-1Tb,P1,1200,1102,91.91,BRIDGE,2026-03-12
L26049,23,V8-NAND-1Tb,P1,1200,1124,93.68,MISALIGN,2026-03-08
L26049,24,V8-NAND-1Tb,P1,1200,1113,92.8,PARTICLE,2026-03-05
L26049,25,V8-NAND-1Tb,P1,1200,1118,93.17,THIN_FILM,2026-03-06
L26050,1,LSI-ISOCELL-HP2,H1,1200,1083,90.31,ETC,2026-03-10
L26050,2,LSI-ISOCELL-HP2,H1,1200,1129,94.11,BRIDGE,2026-03-12
L26050,3,LSI-ISOCELL-HP2,H1,1200,1118,93.18,EDGE_CHIP,2026-03-06
L26050,4,LSI-ISOCELL-HP2,H1,1200,1131,94.32,PARTICLE,2026-03-11
L26050,5,LSI-ISOCELL-HP2,H1,1200,1112,92.75,PARTICLE,2026-03-11
L26050,6,LSI-ISOCELL-HP2,H1,1200,1105,92.13,ETC,2026-03-10
L26050,7,LSI-ISOCELL-HP2,H1,1200,1155,96.31,OPEN,2026-03-13
L26050,8,LSI-ISOCELL-HP2,H1,1200,1119,93.31,ETC,2026-03-08
L26050,9,LSI-ISOCELL-HP2,H1,1200,1124,93.7,MISALIGN,2026-03-12
L26050,10,LSI-ISOCELL-HP2,H1,1200,1120,93.34,SCRATCH,2026-03-08
L26050,11,LSI-ISOCELL-HP2,H1,1200,1136,94.69,THIN_FILM,2026-03-09
L26050,12,LSI-ISOCELL-HP2,H1,1200,1151,95.98,PARTICLE,2026-03-12
L26050,13,LSI-ISOCELL-HP2,H1,1200,1130,94.2,BRIDGE,2026-03-11
L26050,14,LSI-ISOCELL-HP2,H1,1200,1122,93.56,MISALIGN,2026-03-11
L26050,15,LSI-ISOCELL-HP2,H1,1200,1125,93.8,THIN_FILM,2026-03-13
L26050,16,LSI-ISOCELL-HP2,H1,1200,1088,90.72,OPEN,2026-03-10
L26050,17,LSI-ISOCELL-HP2,H1,1200,1133,94.47,OPEN,2026-03-07
L26050,18,LSI-ISOCELL-HP2,H1,1200,1101,91.78,MISALIGN,2026-03-13
L26050,19,LSI-ISOCELL-HP2,H1,1200,1109,92.42,MISALIGN,2026-03-13
L26050,20,LSI-ISOCELL-HP2,H1,1200,1122,93.58,BRIDGE,2026-03-05
L26050,21,LSI-ISOCELL-HP2,H1,1200,1163,96.99,BRIDGE,2026-03-09
L26050,22,LSI-ISOCELL-HP2,H1,1200,1108,92.34,OPEN,2026-03-10
L26050,23,LSI-ISOCELL-HP2,H1,1200,1116,93.05,BRIDGE,2026-03-14
L26050,24,LSI-ISOCELL-HP2,H1,1200,1129,94.09,BRIDGE,2026-03-08
L26050,25,LSI-ISOCELL-HP2,H1,1200,1121,93.49,BRIDGE,2026-03-14
L26051,1,LSI-ISOCELL-HP2,H1,1200,1196,99.75,BRIDGE,2026-03-06
L26051,2,LSI-ISOCELL-HP2,H1,1200,1197,99.8,SCRATCH,2026-03-10
L26051,3,LSI-ISOCELL-HP2,H1,1200,1180,98.38,ETC,2026-03-07
L26051,4,LSI-ISOCELL-HP2,H1,1200,1170,97.55,OPEN,2026-03-12
L26051,5,LSI-ISOCELL-HP2,H1,1200,1197,99.8,ETC,2026-03-12
L26051,6,LSI-ISOCELL-HP2,H1,1200,1197,99.8,SCRATCH,2026-03-14
L26051,7,LSI-ISOCELL-HP2,H1,1200,1182,98.51,PARTICLE,2026-03-07
L26051,8,LSI-ISOCELL-HP2,H1,1200,1189,99.1,PARTICLE,2026-03-09
L26051,9,LSI-ISOCELL-HP2,H1,1200,1197,99.8,PARTICLE,2026-03-08
L26051,10,LSI-ISOCELL-HP2,H1,1200,1181,98.44,PARTICLE,2026-03-08
L26051,11,LSI-ISOCELL-HP2,H1,1200,1117,93.08,PARTICLE,2026-03-12
L26051,12,LSI-ISOCELL-HP2,H1,1200,1197,99.8,PARTICLE,2026-03-09
L26051,13,LSI-ISOCELL-HP2,H1,1200,1197,99.8,THIN_FILM,2026-03-08
L26051,14,LSI-ISOCELL-HP2,H1,1200,1197,99.8,PARTICLE,2026-03-10
L26051,15,LSI-ISOCELL-HP2,H1,1200,1180,98.36,EDGE_CHIP,2026-03-14
L26051,16,LSI-ISOCELL-HP2,H1,1200,1197,99.8,PARTICLE,2026-03-11
L26051,17,LSI-ISOCELL-HP2,H1,1200,1190,99.23,OPEN,2026-03-05
L26051,18,LSI-ISOCELL-HP2,H1,1200,1197,99.8,OPEN,2026-03-06
L26051,19,LSI-ISOCELL-HP2,H1,1200,1194,99.52,SCRATCH,2026-03-07
L26051,20,LSI-ISOCELL-HP2,H1,1200,1184,98.71,MISALIGN,2026-03-08
L26051,21,LSI-ISOCELL-HP2,H1,1200,1197,99.8,SCRATCH,2026-03-05
L26051,22,LSI-ISOCELL-HP2,H1,1200,1197,99.8,PARTICLE,2026-03-10
L26051,23,LSI-ISOCELL-HP2,H1,1200,1197,99.8,PARTICLE,2026-03-10
L26051,24,LSI-ISOCELL-HP2,H1,1200,1197,99.8,EDGE_CHIP,2026-03-08
L26051,25,LSI-ISOCELL-HP2,H1,1200,1168,97.4,PARTICLE,2026-03-14
L26052,1,D1B-DDR5-24G,P3,1200,1131,94.32,BRIDGE,2026-03-12
L26052,2,D1B-DDR5-24G,P3,1200,1102,91.9,PARTICLE,2026-03-06
L26052,3,D1B-DDR5-24G,P3,1200,1133,94.43,BRIDGE,2026-03-08
L26052,4,D1B-DDR5-24G,P3,1200,1116,93.07,THIN_FILM,2026-03-08
L26052,5,D1B-DDR5-24G,P3,1200,1140,95.01,PARTICLE,2026-03-14
L26052,6,D1B-DDR5-24G,P3,1200,1116,93.06,SCRATCH,2026-03-14
L26052,7,D1B-DDR5-24G,P3,1200,1132,94.34,EDGE_CHIP,2026-03-12
L26052,8,D1B-DDR5-24G,P3,1200,1100,91.72,SCRATCH,2026-03-11
L26052,9,D1B-DDR5-24G,P3,1200,1136,94.72,OPEN,2026-03-06
L26052,10,D1B-DDR5-24G,P3,1200,1149,95.76,PARTICLE,2026-03-11
L26052,11,D1B-DDR5-24G,P3,1200,1137,94.76,PARTICLE,2026-03-08
L26052,12,D1B-DDR5-24G,P3,1200,1115,92.94,OPEN,2026-03-14
L26052,13,D1B-DDR5-24G,P3,1200,1127,93.97,ETC,2026-03-11
L26052,14,D1B-DDR5-24G,P3,1200,1109,92.5,THIN_FILM,2026-03-05
L26052,15,D1B-DDR5-24G,P3,1200,1102,91.84,BRIDGE,2026-03-10
L26052,16,D1B-DDR5-24G,P3,1200,1150,95.88,BRIDGE,2026-03-10
L26052,17,D1B-DDR5-24G,P3,1200,1139,94.92,OPEN,2026-03-11
L26052,18,D1B-DDR5-24G,P3,1200,1125,93.78,PARTICLE,2026-03-05
L26052,19,D1B-DDR5-24G,P3,1200,1129,94.09,BRIDGE,2026-03-06
L26052,20,D1B-DDR5-24G,P3,1200,1051,87.63,PARTICLE,2026-03-05
L26052,21,D1B-DDR5-24G,P3,1200,1119,93.3,SCRATCH,2026-03-14
L26052,22,D1B-DDR5-24G,P3,1200,1104,92.02,BRIDGE,2026-03-11
L26052,23,D1B-DDR5-24G,P3,1200,1128,94.05,PARTICLE,2026-03-09
L26052,24,D1B-DDR5-24G,P3,1200,1143,95.3,BRIDGE,2026-03-14
L26052,25,D1B-DDR5-24G,P3,1200,1145,95.47,PARTICLE,2026-03-06
L26053,1,V9-NAND-2Tb,P2,1200,1078,89.85,PARTICLE,2026-03-10
L26053,2,V9-NAND-2Tb,P2,1200,1105,92.16,OPEN,2026-03-07
L26053,3,V9-NAND-2Tb,P2,1200,1119,93.28,PARTICLE,2026-03-10
L26053,4,V9-NAND-2Tb,P2,1200,1141,95.1,SCRATCH,2026-03-07
L26053,5,V9-NAND-2Tb,P2,1200,1101,91.78,SCRATCH,2026-03-08
L26053,6,V9-NAND-2Tb,P2,1200,1106,92.18,OPEN,2026-03-10
L26053,7,V9-NAND-2Tb,P2,1200,1123,93.6,PARTICLE,2026-03-06
L26053,8,V9-NAND-2Tb,P2,1200,999,83.27,OPEN,2026-03-07
L26053,9,V9-NAND-2Tb,P2,1200,1116,93.04,MISALIGN,2026-03-12
L26053,10,V9-NAND-2Tb,P2,1200,1108,92.39,THIN_FILM,2026-03-09
L26053,11,V9-NAND-2Tb,P2,1200,1079,89.98,SCRATCH,2026-03-06
L26053,12,V9-NAND-2Tb,P2,1200,1110,92.54,OPEN,2026-03-14
L26053,13,V9-NAND-2Tb,P2,1200,1137,94.8,SCRATCH,2026-03-11
L26053,14,V9-NAND-2Tb,P2,1200,1127,93.92,PARTICLE,2026-03-12
L26053,15,V9-NAND-2Tb,P2,1200,1150,95.86,PARTICLE,2026-03-11
L26053,16,V9-NAND-2Tb,P2,1200,1099,91.63,SCRATCH,2026-03-10
L26053,17,V9-NAND-2Tb,P2,1200,1073,89.49,ETC,2026-03-14
L26053,18,V9-NAND-2Tb,P2,1200,1097,91.49,SCRATCH,2026-03-05
L26053,19,V9-NAND-2Tb,P2,1200,1095,91.29,PARTICLE,2026-03-14
L26053,20,V9-NAND-2Tb,P2,1200,1106,92.21,ETC,2026-03-08
L26053,21,V9-NAND-2Tb,P2,1200,1121,93.48,BRIDGE,2026-03-10
L26053,22,V9-NAND-2Tb,P2,1200,1135,94.6,PARTICLE,2026-03-12
L26053,23,V9-NAND-2Tb,P2,1200,1019,84.97,OPEN,2026-03-09
L26053,24,V9-NAND-2Tb,P2,1200,1089,90.79,THIN_FILM,2026-03-08
L26053,25,V9-NAND-2Tb,P2,1200,1038,86.52,BRIDGE,2026-03-07
L26054,1,LSI-ISOCELL-HP2,P3,1200,1084,90.35,MISALIGN,2026-03-08
L26054,2,LSI-ISOCELL-HP2,P3,1200,1087,90.64,SCRATCH,2026-03-05
L26054,3,LSI-ISOCELL-HP2,P3,1200,1077,89.76,PARTICLE,2026-03-12
