LOT_ID,JOIN_ID,WAFER_NO,STEP_DESC,EQP_ID,CHAMBER,MEAS_TIME,THICKNESS,CD,TEMP,PRESSURE,PARTICLE_CNT,SIZE_Y,IS_DEFECT,OPER_ID
L26061,L26061,18,CBCMP,CMP02,A,2026-03-03 12:02:35,976.647,33.388,236.7,11.51,3,1.24,FALSE,E879322
L26116,L26116,18,RMG,RMG02,B,2026-03-03 12:02:35,313.266,33.221,238.45,11.35,1,0.504,FALSE,E130206
L26118,L26118,7,ETCH,ETC01,C,2026-03-03 12:02:54,144.852,,233.99,11.909,1,1.023,FALSE,E377762
L26018,L26018,20,PC,PC01,A,2026-03-03 12:03:00,521.322,32.782,237.47,12.24,7,1.062,FALSE,E709823
L26024,L26024,13,RMG,RMG02,C,2026-03-03 12:03:05,316.104,33.51,235.0,11.726,3,0.891,FALSE,E104699
L26061,L26061,19,CBCMP,CMP02,A,2026-03-03 12:04:17,966.412,33.263,230.14,11.202,7,1.522,FALSE,E723784
L26116,L26116,19,RMG,RMG02,B,2026-03-03 12:04:17,304.923,32.525,233.24,12.398,7,1.345,FALSE,E759462
L26118,L26118,8,ETCH,ETC01,C,2026-03-03 12:04:36,144.554,32.116,239.08,11.92,2,0.458,FALSE,E174316
L26018,L26018,21,PC,PC01,A,2026-03-03 12:04:41,515.142,31.42,232.66,11.749,5,1.278,REAL,E178641
L26116,L26116,20,RMG,RMG02,B,2026-03-03 12:06:00,,32.87,239.97,12.115,1,1.253,FALSE,E273350
L26061,L26061,20,CBCMP,CMP02,A,2026-03-03 12:06:00,978.585,33.067,234.52,11.281,5,1.303,FALSE,E251674
L26118,L26118,9,ETCH,ETC01,C,2026-03-03 12:06:17,145.107,31.493,238.81,12.118,3,1.538,FALSE,E258034
L26018,L26018,22,PC,PC01,A,2026-03-03 12:06:24,518.282,31.341,234.43,12.613,3,,FALSE,E496683
L26024,L26024,15,RMG,RMG02,C,2026-03-03 12:06:30,314.494,,231.66,12.373,3,0.6,FALSE,E303856
L26116,L26116,21,RMG,RMG02,B,2026-03-03 12:07:41,313.389,32.767,241.61,12.106,4,1.638,FALSE,E122528
L26061,L26061,21,CBCMP,CMP02,A,2026-03-03 12:07:41,964.899,33.001,234.43,12.203,3,1.211,FALSE,E696298
L26118,L26118,10,ETCH,ETC01,C,2026-03-03 12:08:00,,32.071,238.66,12.09,5,1.727,FALSE,E691632
L26018,L26018,23,PC,PC01,A,2026-03-03 12:08:06,530.148,31.495,236.79,12.171,2,0.719,FALSE,E576318
L26061,L26061,22,CBCMP,CMP02,A,2026-03-03 12:09:24,961.894,33.112,234.19,12.093,3,1.619,FALSE,E616283
L26116,L26116,22,RMG,RMG02,B,2026-03-03 12:09:24,312.653,32.946,233.39,11.768,2,1.169,FALSE,E813261
L26116,L26116,22,RMG,RMG02,B,2026-03-03 12:09:24,312.653,32.946,233.39,11.768,2,1.169,FALSE,E813261
L26118,L26118,11,ETCH,ETC01,C,2026-03-03 12:09:42,145.313,31.765,236.17,11.45,2,1.766,FALSE,E654143
L26118,L26118,11,ETCH,ETC01,C,2026-03-03 12:09:42,145.313,31.765,236.17,11.45,2,1.766,FALSE,E654143
L26018,L26018,24,PC,PC01,A,2026-03-03 12:09:48,517.483,31.582,231.79,10.558,4,0.861,FALSE,E636391
L26024,L26024,17,RMG,RMG02,C,2026-03-03 12:09:54,317.336,33.869,240.25,11.679,4,1.262,FALSE,E665360
L26116,L26116,23,RMG,RMG02,B,2026-03-03 12:11:06,308.815,33.355,234.89,11.74,8,1.519,FALSE,E332794
L26116,L26116,23,RMG,RMG02,B,2026-03-03 12:11:06,308.815,33.355,234.89,11.74,8,1.519,FALSE,E332794
L26061,L26061,23,CBCMP,CMP02,A,2026-03-03 12:11:06,974.556,33.129,236.52,0.0,7,1.606,FALSE,E855050
L26118,L26118,12,ETCH,ETC01,C,2026-03-03 12:11:24,145.4,31.774,236.73,12.444,4,1.329,FALSE,E912909
L26018,L26018,25,PC,PC01,A,2026-03-03 12:11:30,524.862,,236.94,12.134,3,1.301,FALSE,E566872
L26061,L26061,24,CBCMP,CMP02,A,2026-03-03 12:12:48,965.58,33.664,,12.588,7,1.462,FALSE,E606069
L26116,L26116,24,RMG,RMG02,B,2026-03-03 12:12:48,311.465,32.975,225.21,11.456,6,1.428,FALSE,E541407
L26118,L26118,13,ETCH,ETC01,C,2026-03-03 12:13:05,,32.156,230.98,12.854,5,1.198,REAL,E461786
L26024,L26024,19,RMG,RMG02,C,2026-03-03 12:13:17,314.506,32.956,236.08,12.216,2,1.001,FALSE,E700929
L26061,L26061,25,CBCMP,CMP02,A,2026-03-03 12:14:30,975.059,33.518,238.31,12.512,3,1.237,FALSE,E318333
L26116,L26116,25,RMG,RMG02,B,2026-03-03 12:14:30,310.799,33.238,230.76,11.578,6,1.204,FALSE,E498592
L26061,L26061,25,CBCMP,CMP02,A,2026-03-03 12:14:30,975.059,33.518,238.31,12.512,3,1.237,FALSE,E318333
L26118,L26118,14,ETCH,ETC01,C,2026-03-03 12:14:48,143.24,31.766,232.61,10.746,3,1.913,FALSE,E442589
L26118,L26118,15,ETCH,ETC01,C,2026-03-03 12:16:30,144.134,32.004,234.08,11.538,5,1.401,FALSE,E259869
L26024,L26024,21,RMG,RMG02,C,2026-03-03 12:16:41,318.647,32.992,242.5,12.589,6,1.414,FALSE,E877476
L26118,L26118,16,ETCH,ETC01,C,2026-03-03 12:18:12,142.748,31.979,238.06,12.167,1,1.508,FALSE,E547536
L26118,L26118,17,ETCH,ETC01,C,2026-03-03 12:19:54,143.004,32.359,229.1,11.919,2,1.282,FALSE,E187685
L26024,L26024,23,RMG,RMG02,C,2026-03-03 12:20:06,314.943,32.936,233.59,11.78,3,1.313,FALSE,E754726
L26118,L26118,18,ETCH,ETC01,C,2026-03-03 12:21:35,142.248,31.206,231.69,11.7,5,1.356,REAL,E940806
L26118,L26118,19,ETCH,ETC01,C,2026-03-03 12:23:17,144.109,31.952,233.1,12.444,4,0.942,FALSE,E779077
L26024,L26024,25,RMG,RMG02,C,2026-03-03 12:23:30,314.73,33.034,234.54,12.962,3,0.987,FALSE,E412780
L26118,L26118,20,ETCH,ETC01,C,2026-03-03 12:25:00,143.569,31.454,230.11,12.032,3,0.983,FALSE,E181785
L26118,L26118,21,ETCH,ETC01,C,2026-03-03 12:26:41,142.907,32.221,240.95,11.613,6,1.472,FALSE,E932915
L26118,L26118,22,ETCH,ETC01,C,2026-03-03 12:28:24,145.481,32.794,238.9,12.362,3,1.403,FALSE,E617666
L26118,L26118,23,ETCH,ETC01,C,2026-03-03 12:30:06,142.331,31.992,238.73,11.878,3,1.525,FALSE,E431514
L26118,L26118,24,ETCH,ETC01,C,2026-03-03 12:31:48,141.434,31.965,236.25,12.06,1,,REAL,E522908
L26041,L26041,1,PC,PC01,A,2026-03-03 12:32:42,523.357,31.56,235.09,11.789,1,1.034,REAL,E935599
L26118,L26118,25,ETCH,ETC01,C,2026-03-03 12:33:30,142.59,31.503,234.89,11.448,2,1.176,FALSE,E304858
L26041,L26041,3,PC,PC01,A,2026-03-03 12:36:06,513.034,32.139,230.38,11.91,2,1.227,FALSE,E928585
L26041,L26041,5,PC,PC01,A,2026-03-03 12:39:30,521.507,32.07,233.41,11.882,4,1.107,FALSE,E705219
L26041,L26041,7,PC,PC01,A,2026-03-03 12:42:54,524.931,31.866,235.6,12.204,3,1.225,FALSE,E779342
L26041,L26041,9,PC,PC01,A,2026-03-03 12:46:17,521.546,31.916,234.57,11.673,14,1.235,FALSE,E969450
L26041,L26041,11,PC,PC01,A,2026-03-03 12:49:42,520.53,32.234,229.47,11.684,7,0.798,FALSE,E583193
L26041,L26041,13,PC,PC01,A,2026-03-03 12:53:05,521.952,32.295,229.07,11.568,3,1.252,FALSE,E878573
L26041,L26041,15,PC,PC01,A,2026-03-03 12:56:30,524.886,32.058,231.86,11.883,3,0.767,FALSE,E111855
L26041,L26041,17,PC,PC01,A,2026-03-03 12:59:54,531.758,32.205,234.05,12.077,2,1.082,FALSE,E137225
L26041,L26041,17,PC,PC01,A,2026-03-03 12:59:54,531.758,32.205,234.05,12.077,2,1.082,FALSE,E137225
L26041,L26041,19,PC,PC01,A,2026-03-03 13:03:17,526.994,31.503,233.41,11.898,4,1.046,REAL,E180476
L26110,L26110,1,RMG,RMG01,C,2026-03-03 13:04:42,308.676,31.818,233.13,12.247,7,1.493,FALSE,E345401
L26041,L26041,21,PC,PC01,A,2026-03-03 13:06:41,523.559,32.707,238.11,11.892,4,2.017,FALSE,E429292
L26110,L26110,3,RMG,RMG01,C,2026-03-03 13:08:06,305.817,32.585,,12.155,5,1.082,FALSE,E266639
L26041,L26041,23,PC,PC01,A,2026-03-03 13:10:06,530.538,31.881,234.37,12.428,5,1.05,FALSE,E312174
L26110,L26110,5,RMG,RMG01,C,2026-03-03 13:11:30,311.461,31.919,240.95,12.411,5,1.33,FALSE,E162100
L26041,L26041,25,PC,PC01,A,2026-03-03 13:13:30,523.855,33.107,236.61,12.209,5,1.436,FALSE,E651215
L26110,L26110,7,RMG,RMG01,C,2026-03-03 13:14:54,312.769,32.578,238.67,12.563,7,0.87,FALSE,E850804
L26110,L26110,9,RMG,RMG01,C,2026-03-03 13:18:17,311.588,32.622,229.52,12.902,3,1.579,FALSE,E582678
L26110,L26110,11,RMG,RMG01,C,2026-03-03 13:21:42,311.131,32.002,232.0,12.806,1,0.886,FALSE,E702330
L26110,L26110,13,RMG,RMG01,C,2026-03-03 13:25:05,313.378,31.608,233.44,11.866,4,0.88,FALSE,E531426
L26110,L26110,15,RMG,RMG01,C,2026-03-03 13:28:30,319.366,31.807,229.6,11.548,0,1.378,FALSE,E866505
L26110,L26110,17,RMG,RMG01,C,2026-03-03 13:31:54,317.15,31.076,233.94,11.921,2,1.493,FALSE,E659953
L26110,L26110,19,RMG,RMG01,C,2026-03-03 13:35:17,321.986,32.649,241.35,12.43,4,1.005,FALSE,E970364
L26110,L26110,21,RMG,RMG01,C,2026-03-03 13:38:41,318.86,32.761,238.37,12.08,5,0.895,FALSE,E791550
L26110,L26110,23,RMG,RMG01,C,2026-03-03 13:42:06,312.176,32.413,233.84,12.543,4,1.522,FALSE,E128510
L26110,L26110,25,RMG,RMG01,C,2026-03-03 13:45:30,321.65,32.075,231.6,11.812,3,1.332,REAL,E520869
L26099,L26099,1,CBCMP,CMP02,B,2026-03-03 14:09:42,968.395,33.004,241.01,12.049,3,0.976,FALSE,E121277
L26099,L26099,2,CBCMP,CMP02,B,2026-03-03 14:11:24,976.697,33.277,235.13,11.625,3,1.765,FALSE,E941979
L26099,L26099,2,CBCMP,CMP02,B,2026-03-03 14:11:24,976.697,33.277,235.13,11.625,3,1.765,FALSE,E941979
L26099,L26099,3,CBCMP,CMP02,B,2026-03-03 14:13:06,979.364,33.02,243.91,11.729,3,1.351,FALSE,E313478
L26099,L26099,4,CBCMP,CMP02,B,2026-03-03 14:14:48,979.08,33.523,235.83,11.386,6,0.563,FALSE,E261584
L26099,L26099,5,CBCMP,CMP02,B,2026-03-03 14:16:30,953.835,33.775,236.51,11.776,9,1.211,FALSE,E471230
L26099,L26099,6,CBCMP,CMP02,B,2026-03-03 14:18:12,,32.175,235.93,11.322,3,0.899,FALSE,E948650
L26099,L26099,7,CBCMP,CMP02,B,2026-03-03 14:19:54,964.929,32.831,236.89,11.62,16,1.038,FALSE,E632090
L26099,L26099,8,CBCMP,CMP02,B,2026-03-03 14:21:36,981.332,33.322,231.1,11.743,2,1.455,REAL,E929426
L26099,L26099,9,CBCMP,CMP02,B,2026-03-03 14:23:17,975.753,33.33,235.63,12.138,2,1.539,FALSE,E368077
L26099,L26099,10,CBCMP,CMP02,B,2026-03-03 14:25:00,974.852,33.757,238.88,11.86,5,0.905,FALSE,E990546
L26099,L26099,11,CBCMP,CMP02,B,2026-03-03 14:26:42,967.225,33.725,235.81,13.281,5,1.924,REAL,E763295
L26099,L26099,12,CBCMP,CMP02,B,2026-03-03 14:28:24,963.224,33.457,239.21,12.057,3,0.914,FALSE,E772200
L26115,L26115,1,ETCH,ETC01,B,2026-03-03 15:24:42,145.894,32.474,235.91,12.119,5,1.639,FALSE,E105260
L26115,L26115,2,ETCH,ETC01,B,2026-03-03 15:26:24,144.425,31.429,231.24,11.991,3,1.457,FALSE,E756389
L26115,L26115,3,ETCH,ETC01,B,2026-03-03 15:28:06,142.061,31.791,239.07,11.469,3,1.413,FALSE,E273399
L26115,L26115,4,ETCH,ETC01,B,2026-03-03 15:29:48,142.85,32.421,236.5,12.227,6,1.197,FALSE,E824170
L26115,L26115,5,ETCH,ETC01,B,2026-03-03 15:31:30,146.732,31.531,240.11,12.204,2,0.825,FALSE,E981680
L26115,L26115,6,ETCH,ETC01,B,2026-03-03 15:33:12,145.087,31.787,237.14,12.464,6,1.368,FALSE,E425330
L26115,L26115,7,ETCH,ETC01,B,2026-03-03 15:34:54,146.268,31.837,237.67,11.82,4,1.286,FALSE,E240362
L26115,L26115,8,ETCH,ETC01,B,2026-03-03 15:36:36,145.866,32.398,233.97,12.674,6,1.514,FALSE,E854175
L26115,L26115,9,ETCH,ETC01,B,2026-03-03 15:38:17,144.19,,231.77,12.544,1,1.167,FALSE,E127236
L26115,L26115,10,ETCH,ETC01,B,2026-03-03 15:40:00,143.997,31.959,233.36,12.429,5,1.804,FALSE,E922718
L26115,L26115,11,ETCH,ETC01,B,2026-03-03 15:41:42,142.8,,231.57,11.741,0,1.475,FALSE,E307196
L26115,L26115,12,ETCH,ETC01,B,2026-03-03 15:43:24,145.104,32.325,234.02,12.256,3,0.89,REAL,E961904
L26115,L26115,13,ETCH,ETC01,B,2026-03-03 15:45:05,167.84577768355885,31.208,232.87,12.123,4,1.502,FALSE,E450483
L26115,L26115,14,ETCH,ETC01,B,2026-03-03 15:46:48,144.63,32.185,234.29,11.725,1,1.063,FALSE,E218974
L26115,L26115,15,ETCH,ETC01,B,2026-03-03 15:48:30,146.155,32.319,236.0,11.168,4,0.781,FALSE,E578999
L26115,L26115,15,ETCH,ETC01,B,2026-03-03 15:48:30,146.155,32.319,236.0,11.168,4,0.781,FALSE,E578999
L26115,L26115,16,ETCH,ETC01,B,2026-03-03 15:50:12,,32.476,242.42,11.984,4,1.5,FALSE,E639147
L26053,L26053,1,CBCMP,CMP02,B,2026-03-03 15:50:42,969.22,33.37,232.79,12.654,7,1.183,FALSE,E264851
L26115,L26115,17,ETCH,ETC01,B,2026-03-03 15:51:54,144.895,31.612,,11.203,7,,FALSE,E754314
L26115,L26115,17,ETCH,ETC01,B,2026-03-03 15:51:54,144.895,31.612,,11.203,7,,FALSE,E754314
L26115,L26115,18,ETCH,ETC01,B,2026-03-03 15:53:35,144.673,32.138,233.44,12.361,4,1.357,FALSE,E298776
L26053,L26053,3,CBCMP,CMP02,B,2026-03-03 15:54:06,970.257,33.349,234.93,12.336,4,1.173,FALSE,E380337
L26115,L26115,19,ETCH,ETC01,B,2026-03-03 15:55:17,145.301,31.291,235.2,11.886,4,0.978,FALSE,E155018
L26115,L26115,20,ETCH,ETC01,B,2026-03-03 15:57:00,143.423,31.247,237.93,12.571,4,0.818,FALSE,E814301
L26053,L26053,5,CBCMP,CMP02,B,2026-03-03 15:57:30,977.415,33.149,232.72,12.692,0,0.93,FALSE,E943529
L26115,L26115,21,ETCH,ETC01,B,2026-03-03 15:58:41,,32.067,232.82,11.415,6,1.047,FALSE,E860787
L26115,L26115,22,ETCH,ETC01,B,2026-03-03 16:00:24,145.608,33.094,230.53,11.557,7,0.969,FALSE,E924852
L26053,L26053,7,CBCMP,CMP02,B,2026-03-03 16:00:54,964.211,33.727,234.91,12.171,2,0.805,FALSE,E252566
L26115,L26115,23,ETCH,ETC01,B,2026-03-03 16:02:06,146.092,31.85,,11.83,4,1.401,FALSE,E584688
L26115,L26115,24,ETCH,ETC01,B,2026-03-03 16:03:48,144.848,32.37,236.07,11.893,3,0.947,FALSE,E359258
L26053,L26053,9,CBCMP,CMP02,B,2026-03-03 16:04:17,979.138,32.931,237.31,11.922,10,1.269,FALSE,E883850
L26115,L26115,25,ETCH,ETC01,B,2026-03-03 16:05:30,146.069,31.435,234.68,11.434,2,1.409,FALSE,E733691
L26053,L26053,11,CBCMP,CMP02,B,2026-03-03 16:07:42,966.657,,233.36,11.837,3,1.425,FALSE,E636284
L26053,L26053,11,CBCMP,CMP02,B,2026-03-03 16:07:42,966.657,,233.36,11.837,3,1.425,FALSE,E636284
L26053,L26053,13,CBCMP,CMP02,B,2026-03-03 16:11:05,969.663,33.051,240.22,11.507,4,1.022,FALSE,E407561
L26053,L26053,15,CBCMP,CMP02,B,2026-03-03 16:14:30,969.442,32.998,235.5,11.763,1,1.794,FALSE,E613848
L26053,L26053,17,CBCMP,CMP02,B,2026-03-03 16:17:54,957.168,33.742,236.24,11.353,5,0.956,FALSE,E308619
L26053,L26053,19,CBCMP,CMP02,B,2026-03-03 16:21:17,968.671,33.687,236.48,12.077,2,1.679,FALSE,E774176
L26053,L26053,21,CBCMP,CMP02,B,2026-03-03 16:24:41,959.844,33.284,237.2,0.0,2,0.755,FALSE,E509443
L26053,L26053,23,CBCMP,CMP02,B,2026-03-03 16:28:06,947.508,33.203,231.89,12.961,4,1.199,FALSE,E293972
L26053,L26053,25,CBCMP,CMP02,B,2026-03-03 16:31:30,964.634,33.002,234.8,11.717,3,1.199,REAL,E784298
L26050,L26050,1,PHOTO,PHO02,A,2026-03-03 16:50:42,88.387,34.055,233.61,12.157,2,1.31,FALSE,E907505
L26050,L26050,2,PHOTO,PHO02,A,2026-03-03 16:52:24,88.715,33.189,230.49,11.409,4,1.517,FALSE,E980037
L26050,L26050,3,PHOTO,PHO02,A,2026-03-03 16:54:06,87.793,32.843,238.05,12.031,8,0.848,FALSE,E788171
L26050,L26050,4,PHOTO,PHO02,A,2026-03-03 16:55:48,88.224,,232.62,11.393,17,0.848,FALSE,E633117
L26050,L26050,5,PHOTO,PHO02,A,2026-03-03 16:57:30,87.574,32.658,235.61,11.545,5,1.118,FALSE,E824494
L26050,L26050,6,PHOTO,PHO02,A,2026-03-03 16:59:12,87.383,33.186,235.59,11.482,5,1.148,FALSE,E461112
L26050,L26050,7,PHOTO,PHO02,A,2026-03-03 17:00:54,88.215,33.495,236.69,11.812,3,1.225,FALSE,E512872
L26050,L26050,8,PHOTO,PHO02,A,2026-03-03 17:02:36,88.533,33.38,234.59,12.321,4,1.034,FALSE,E110693
L26050,L26050,9,PHOTO,PHO02,A,2026-03-03 17:04:17,88.419,33.142,236.05,11.632,5,1.28,REAL,E882900
L26050,L26050,10,PHOTO,PHO02,A,2026-03-03 17:06:00,87.947,32.942,235.81,12.062,0,1.377,FALSE,E183293
L26050,L26050,11,PHOTO,PHO02,A,2026-03-03 17:07:42,87.824,33.06,232.42,11.797,3,1.137,FALSE,E218333
L26050,L26050,12,PHOTO,PHO02,A,2026-03-03 17:09:24,90.091,33.5,232.71,12.226,3,1.441,REAL,E493746
L26050,L26050,13,PHOTO,PHO02,A,2026-03-03 17:11:05,86.57,33.329,234.58,12.299,5,1.404,FALSE,E865810
L26050,L26050,14,PHOTO,PHO02,A,2026-03-03 17:12:48,88.939,32.936,234.58,0.0,5,1.333,FALSE,E840837
L26050,L26050,15,PHOTO,PHO02,A,2026-03-03 17:14:30,88.796,33.879,232.77,12.271,8,1.188,FALSE,E866453
L26050,L26050,16,PHOTO,PHO02,A,2026-03-03 17:16:12,89.679,34.048,231.14,11.65,3,1.261,FALSE,E880762
L26050,L26050,17,PHOTO,PHO02,A,2026-03-03 17:17:54,89.64,32.485,234.0,11.407,4,0.958,FALSE,E350544
L26050,L26050,18,PHOTO,PHO02,A,2026-03-03 17:19:35,88.403,32.844,229.36,11.967,5,1.247,FALSE,E700823
L26050,L26050,19,PHOTO,PHO02,A,2026-03-03 17:21:17,89.599,32.216,234.41,11.989,4,1.476,FALSE,E785877
L26050,L26050,20,PHOTO,PHO02,A,2026-03-03 17:23:00,103.71034468824818,32.628,236.92,12.129,4,,REAL,E656696
L26050,L26050,21,PHOTO,PHO02,A,2026-03-03 17:24:41,88.938,33.702,239.81,11.529,1,1.257,FALSE,E629497
L26050,L26050,22,PHOTO,PHO02,A,2026-03-03 17:26:24,89.932,34.139,,12.196,7,1.072,REAL,E352940
L26050,L26050,23,PHOTO,PHO02,A,2026-03-03 17:28:06,89.189,33.415,230.12,11.646,4,1.36,FALSE,E256166
L26050,L26050,24,PHOTO,PHO02,A,2026-03-03 17:29:48,89.189,33.421,233.15,12.279,6,1.11,FALSE,E240944
L26050,L26050,25,PHOTO,PHO02,A,2026-03-03 17:31:30,89.136,33.38,235.21,12.494,11,1.419,FALSE,E927133
L26050,L26050,11,PHOTO,PHO02,A,2026-03-03 17:52:42,88.68829935961851,33.06,232.42,11.797,3,1.137,FALSE,E218333
L26107,L26107,1,CBCMP,CMP02,B,2026-03-03 17:56:42,961.46,33.674,232.66,12.069,4,0.9,FALSE,E666572
L26107,L26107,2,CBCMP,CMP02,B,2026-03-03 17:58:24,980.618,32.774,233.44,12.378,2,1.287,FALSE,E517898
L26107,L26107,3,CBCMP,CMP02,B,2026-03-03 18:00:06,979.991,32.705,236.03,11.854,7,1.374,FALSE,E794770
L26107,L26107,3,CBCMP,CMP02,B,2026-03-03 18:00:06,979.991,32.705,236.03,11.854,7,1.374,FALSE,E794770
L26056,L26056,1,PC,PC02,C,2026-03-03 18:00:42,520.181,33.803,232.75,11.989,5,0.898,FALSE,E554254
L26107,L26107,4,CBCMP,CMP02,B,2026-03-03 18:01:48,975.392,33.316,235.57,12.461,6,1.105,FALSE,E951996
L26056,L26056,2,PC,PC02,C,2026-03-03 18:02:24,518.061,33.278,233.58,12.424,5,1.128,FALSE,E732228
L26107,L26107,5,CBCMP,CMP02,B,2026-03-03 18:03:30,974.342,33.232,235.64,11.797,7,1.354,FALSE,E523674
L26056,L26056,3,PC,PC02,C,2026-03-03 18:04:06,510.489,32.376,234.89,11.765,3,1.281,FALSE,E878580
L26107,L26107,6,CBCMP,CMP02,B,2026-03-03 18:05:12,999.922,32.739,236.15,11.996,3,1.456,FALSE,E471383
L26056,L26056,4,PC,PC02,C,2026-03-03 18:05:48,517.622,33.758,232.67,11.577,3,1.449,FALSE,E207614
L26107,L26107,7,CBCMP,CMP02,B,2026-03-03 18:06:54,973.666,33.476,234.92,11.695,5,1.506,FALSE,E265863
L26056,L26056,5,PC,PC02,C,2026-03-03 18:07:30,510.673,32.956,236.25,11.336,9,1.566,FALSE,E826453
L26107,L26107,8,CBCMP,CMP02,B,2026-03-03 18:08:36,966.941,32.439,234.15,12.433,4,1.687,FALSE,E874429
L26056,L26056,6,PC,PC02,C,2026-03-03 18:09:12,518.971,33.607,231.72,11.621,8,1.119,FALSE,E284689
L26107,L26107,9,CBCMP,CMP02,B,2026-03-03 18:10:17,974.789,33.469,231.58,11.295,3,1.06,FALSE,E825429
L26056,L26056,7,PC,PC02,C,2026-03-03 18:10:54,513.727,33.155,231.46,12.458,3,0.888,FALSE,E926604
L26107,L26107,10,CBCMP,CMP02,B,2026-03-03 18:12:00,992.517,33.966,234.26,12.312,4,0.961,FALSE,E795355
L26056,L26056,8,PC,PC02,C,2026-03-03 18:12:36,511.637,32.988,235.11,12.325,5,1.141,FALSE,E555509
L26107,L26107,11,CBCMP,CMP02,B,2026-03-03 18:13:42,977.826,33.297,242.25,11.422,16,1.015,FALSE,E628154
L26056,L26056,9,PC,PC02,C,2026-03-03 18:14:17,514.625,32.822,242.44,12.137,2,1.87,FALSE,E822054
L26107,L26107,12,CBCMP,CMP02,B,2026-03-03 18:15:24,982.036,33.006,237.68,12.29,1,1.01,FALSE,E630606
L26107,L26107,12,CBCMP,CMP02,B,2026-03-03 18:15:24,982.036,33.006,237.68,12.29,1,1.01,FALSE,E630606
L26056,L26056,10,PC,PC02,C,2026-03-03 18:16:00,509.991,33.146,233.82,10.957,4,,FALSE,E341641
L26107,L26107,13,CBCMP,CMP02,B,2026-03-03 18:17:05,997.615,33.86,237.2,11.521,7,0.781,FALSE,E268002
L26056,L26056,11,PC,PC02,C,2026-03-03 18:17:42,501.311,,232.24,11.434,7,,FALSE,E636543
L26056,L26056,11,PC,PC02,C,2026-03-03 18:17:42,501.311,,232.24,11.434,7,,FALSE,E636543
L26107,L26107,14,CBCMP,CMP02,B,2026-03-03 18:18:48,983.817,33.106,236.29,11.344,0,0.893,FALSE,E330221
L26056,L26056,12,PC,PC02,C,2026-03-03 18:19:24,502.393,33.897,243.26,12.123,3,1.334,FALSE,E110163
L26107,L26107,15,CBCMP,CMP02,B,2026-03-03 18:20:30,976.431,33.166,241.11,12.703,4,0.988,FALSE,E157767
L26107,L26107,16,CBCMP,CMP02,B,2026-03-03 18:22:12,984.988,32.827,227.35,12.272,8,1.066,FALSE,E882360
L26107,L26107,17,CBCMP,CMP02,B,2026-03-03 18:23:54,993.792,33.179,233.38,13.038,6,1.554,FALSE,E199271
L26107,L26107,18,CBCMP,CMP02,B,2026-03-03 18:25:35,996.906,32.64,236.81,12.442,0,0.832,FALSE,E984010
L26107,L26107,19,CBCMP,CMP02,B,2026-03-03 18:27:17,987.548,33.004,235.46,11.396,3,1.209,FALSE,E793037
L26107,L26107,19,CBCMP,CMP02,B,2026-03-03 18:27:17,987.548,33.004,235.46,11.396,3,1.209,FALSE,E793037
L26107,L26107,20,CBCMP,CMP02,B,2026-03-03 18:29:00,992.107,33.3,237.68,12.296,4,1.181,FALSE,E277489
L26089,L26089,1,CBCMP,CMP02,B,2026-03-03 18:29:42,974.933,32.817,237.15,11.507,4,0.977,FALSE,E336408
L26107,L26107,21,CBCMP,CMP02,B,2026-03-03 18:30:41,988.975,33.487,237.45,11.923,4,0.947,FALSE,E598604
L26107,L26107,22,CBCMP,CMP02,B,2026-03-03 18:32:24,989.225,33.75,232.29,0.0,4,0.661,FALSE,E952986
L26089,L26089,3,CBCMP,CMP02,B,2026-03-03 18:33:06,990.4,32.911,241.35,11.812,6,1.191,FALSE,E823828
L26107,L26107,23,CBCMP,CMP02,B,2026-03-03 18:34:06,990.208,33.551,233.8,12.52,6,,FALSE,E675905
L26107,L26107,24,CBCMP,CMP02,B,2026-03-03 18:35:48,1350.302416119271,33.145,225.97,12.043,4,0.943,FALSE,E482113
L26089,L26089,5,CBCMP,CMP02,B,2026-03-03 18:36:30,1251.2638823719983,33.262,238.28,12.469,2,0.953,FALSE,E888570
L26107,L26107,25,CBCMP,CMP02,B,2026-03-03 18:37:30,982.508,33.184,233.71,11.592,3,0.604,FALSE,E227059
L26089,L26089,7,CBCMP,CMP02,B,2026-03-03 18:39:54,991.048,32.081,236.34,12.263,2,1.067,FALSE,E140948
L26089,L26089,9,CBCMP,CMP02,B,2026-03-03 18:43:17,1005.345,32.616,231.09,12.26,3,1.426,FALSE,E189689
L26089,L26089,11,CBCMP,CMP02,B,2026-03-03 18:46:42,991.822,33.139,231.11,12.147,5,1.313,FALSE,E994908
L26089,L26089,13,CBCMP,CMP02,B,2026-03-03 18:50:05,991.425,33.688,235.79,11.685,3,0.673,FALSE,E273186
L26089,L26089,15,CBCMP,CMP02,B,2026-03-03 18:53:30,978.867,33.421,230.33,11.717,11,1.369,FALSE,E603133
L26089,L26089,17,CBCMP,CMP02,B,2026-03-03 18:56:54,1005.691,32.737,232.82,12.163,5,0.721,FALSE,E807841
L26107,L26107,10,CBCMP,CMP02,B,2026-03-03 18:57:00,996.3501706437576,33.966,234.26,12.312,4,0.961,FALSE,E795355
L26056,L26056,9,PC,PC02,C,2026-03-03 18:59:17,518.7195496928541,32.822,242.44,12.137,2,1.87,FALSE,E822054
L26089,L26089,19,CBCMP,CMP02,B,2026-03-03 19:00:17,999.799,33.345,230.17,12.52,4,1.48,FALSE,E373005
