ORDER_ID,ORDER_DATE,CUSTOMER,REGION,PRODUCT_FAMILY,QTY,UNIT_PRICE_USD,AMOUNT_USD,PROMISE_DATE,SHIP_DATE,STATUS
SO101042,2025-12-06,CUST_028,Europe,D1Z-DDR5-16G,888,9.82,8720.16,2025-12-27,2025-12-09,SHIPPED
SO101043,2026-07-05,CUST_026,Taiwan,LSI-ISOCELL-HP2,3076,35.04,107783.04,2026-07-26,2026-07-26,SHIPPED
SO101044,2026-04-25,CUST_014,Taiwan,D1B-DDR5-24G,2492,5.96,14852.32,2026-05-16,2026-05-18,SHIPPED
SO101045,2025-12-24,CUST_024,Taiwan,V8-NAND-1Tb,3404,15.0,51060.0,2026-01-14,2026-01-17,SHIPPED
SO101046,2026-02-15,CUST_035,China,V9-NAND-2Tb,3191,11.69,37302.79,2026-03-08,2026-03-06,SHIPPED
SO101047,2025-09-21,CUST_037,Europe,LSI-ISOCELL-HP2,2330,27.67,64471.1,2025-10-12,2025-10-12,SHIPPED
SO101048,2026-04-27,CUST_004,Europe,V8-NAND-1Tb,2900,7.47,21663.0,2026-05-18,2026-05-05,SHIPPED
SO101049,2026-04-01,CUST_024,USA,D1B-DDR5-24G,3802,15.5,58931.0,2026-04-22,2026-04-16,SHIPPED
SO101050,2025-08-04,CUST_003,Korea,V8-NAND-1Tb,3708,21.49,79684.92,2025-08-25,2025-08-06,SHIPPED
SO101051,2026-04-14,CUST_004,Europe,V9-NAND-2Tb,1577,36.17,57040.09,2026-05-05,,OPEN
SO101052,2025-12-12,CUST_005,USA,D1B-DDR5-24G,3463,18.89,65416.07,2026-01-02,2026-01-07,SHIPPED
SO101053,2026-05-19,CUST_003,China,D1Z-DDR5-16G,3427,34.92,119670.84,2026-06-09,,OPEN
SO101054,2025-09-10,CUST_034,Korea,LSI-ISOCELL-HP2,2735,34.5,94357.5,2025-10-01,2025-09-12,SHIPPED
SO101055,2026-05-18,CUST_002,Korea,D1B-DDR5-24G,1502,20.57,30896.14,2026-06-08,2026-06-07,SHIPPED
SO101056,2025-12-25,CUST_018,Europe,V9-NAND-2Tb,2391,20.39,48752.49,2026-01-15,2026-01-09,SHIPPED
SO101057,2026-01-30,CUST_002,Europe,V9-NAND-2Tb,3031,7.34,22247.54,2026-02-20,2026-02-06,SHIPPED
SO101058,2026-05-06,CUST_025,USA,V8-NAND-1Tb,1166,4.76,5550.16,2026-05-27,2026-05-30,SHIPPED
SO101059,2025-08-24,CUST_019,Japan,D1Z-DDR5-16G,3821,33.41,127659.61,2025-09-14,2025-09-14,SHIPPED
SO101060,2026-02-24,CUST_017,China,D1Z-DDR5-16G,2306,22.77,52507.62,2026-03-17,2026-03-24,SHIPPED
SO101061,2026-04-15,CUST_029,Taiwan,D1Z-DDR5-16G,2950,17.72,52274.0,2026-05-06,2026-04-29,SHIPPED
SO101062,2025-07-05,CUST_028,China,V8-NAND-1Tb,3396,35.11,119233.56,2025-07-26,2025-07-22,SHIPPED
SO101063,2026-07-13,CUST_027,China,D1B-DDR5-24G,2104,28.21,59353.84,2026-08-03,,CANCELLED
SO101064,2025-07-14,CUST_016,Europe,D1Z-DDR5-16G,1989,41.51,82563.39,2025-08-04,2025-08-02,SHIPPED
SO101065,2025-07-25,CUST_009,Japan,V8-NAND-1Tb,2808,16.15,45349.2,2025-08-15,2025-08-13,SHIPPED
SO101066,2025-10-16,CUST_028,USA,D1B-DDR5-24G,2037,6.87,13994.19,2025-11-06,2025-10-30,SHIPPED
SO101067,2026-07-20,CUST_028,Taiwan,V8-NAND-1Tb,5371,30.26,162526.46,2026-08-10,,OPEN
SO101068,2026-05-09,CUST_008,Japan,V9-NAND-2Tb,3520,29.98,105529.6,2026-05-30,2026-05-20,SHIPPED
SO101069,2026-02-10,CUST_033,Korea,V9-NAND-2Tb,2740,7.89,21618.6,2026-03-03,2026-03-12,SHIPPED
SO101070,2026-05-19,CUST_040,Taiwan,V9-NAND-2Tb,1670,31.2,52104.0,2026-06-09,,OPEN
SO101071,2025-09-01,CUST_023,Japan,D1Z-DDR5-16G,4518,27.87,125916.66,2025-09-22,2025-09-12,SHIPPED
SO101072,2025-08-27,CUST_039,Taiwan,LSI-ISOCELL-HP2,4409,38.47,169614.23,2025-09-17,2025-09-17,SHIPPED
SO101073,2026-06-28,CUST_029,China,D1Z-DDR5-16G,3296,41.63,137212.48,2026-07-19,2026-07-16,SHIPPED
SO101074,2025-10-28,CUST_009,Japan,V9-NAND-2Tb,818,12.31,10069.58,2025-11-18,2025-11-25,SHIPPED
SO101075,2026-06-15,CUST_025,China,D1Z-DDR5-16G,2103,40.6,85381.8,2026-07-06,2026-07-17,SHIPPED
SO101076,2026-04-07,CUST_025,Japan,LSI-ISOCELL-HP2,3703,28.17,104313.51,2026-04-28,2026-04-30,SHIPPED
SO101077,2025-07-10,CUST_014,Korea,LSI-ISOCELL-HP2,2342,9.33,21850.86,2025-07-31,2025-07-25,SHIPPED
SO101078,2026-08-03,CUST_009,USA,D1B-DDR5-24G,2025,18.93,38333.25,2026-08-24,2026-09-08,SHIPPED
SO101079,2026-07-21,CUST_030,Japan,D1B-DDR5-24G,3480,22.45,78126.0,2026-08-11,2026-08-06,SHIPPED
SO101080,2025-09-14,CUST_011,Korea,LSI-ISOCELL-HP2,1829,32.1,58710.9,2025-10-05,2025-10-12,SHIPPED
SO101081,2026-06-26,CUST_009,Japan,D1B-DDR5-24G,4800,31.63,151824.0,2026-07-17,2026-07-11,SHIPPED
SO101082,2026-05-31,CUST_003,USA,V8-NAND-1Tb,981,2.33,2285.73,2026-06-21,2026-06-25,SHIPPED
SO101083,2026-01-24,CUST_003,Europe,D1Z-DDR5-16G,2673,8.44,22560.12,2026-02-14,2026-02-07,SHIPPED
SO101084,2025-11-28,CUST_040,USA,D1B-DDR5-24G,2657,25.39,67461.23,2025-12-19,2025-12-03,SHIPPED
SO101085,2025-12-10,CUST_037,Taiwan,LSI-ISOCELL-HP2,2658,34.72,92285.76,2025-12-31,2025-12-30,SHIPPED
SO101086,2025-12-28,CUST_032,Korea,V8-NAND-1Tb,2932,36.98,108425.36,2026-01-18,2026-01-08,SHIPPED
SO101087,2026-04-28,CUST_014,China,LSI-ISOCELL-HP2,2669,39.37,105078.53,2026-05-19,2026-05-16,SHIPPED
SO101088,2026-06-13,CUST_008,USA,V9-NAND-2Tb,548,40.23,22046.04,2026-07-04,2026-07-20,SHIPPED
SO101089,2026-01-03,CUST_021,Japan,LSI-ISOCELL-HP2,3494,30.97,108209.18,2026-01-24,2026-01-04,SHIPPED
SO101090,2025-08-02,CUST_005,China,LSI-ISOCELL-HP2,901,7.86,7081.86,2025-08-23,2025-08-24,SHIPPED
SO101091,2025-09-23,CUST_016,China,D1Z-DDR5-16G,3249,23.6,76676.4,2025-10-14,2025-10-18,SHIPPED
SO101092,2025-07-22,CUST_021,China,D1Z-DDR5-16G,2903,38.62,112113.86,2025-08-12,2025-08-13,SHIPPED
SO101093,2025-10-20,CUST_003,Korea,V9-NAND-2Tb,2250,3.92,8820.0,2025-11-10,2025-11-06,SHIPPED
SO101094,2025-11-07,CUST_023,USA,D1Z-DDR5-16G,2858,14.17,40497.86,2025-11-28,2025-12-04,SHIPPED
SO101095,2025-07-13,CUST_026,USA,V8-NAND-1Tb,2509,13.08,32817.72,2025-08-03,2025-08-10,SHIPPED
SO101096,2025-09-08,CUST_023,USA,D1B-DDR5-24G,2200,13.99,30778.0,2025-09-29,2025-10-07,SHIPPED
SO101097,2026-04-13,CUST_011,Korea,D1B-DDR5-24G,1,25.98,25.98,2026-05-04,2026-04-29,SHIPPED
SO101098,2025-08-30,CUST_033,Taiwan,LSI-ISOCELL-HP2,2240,16.52,37004.8,2025-09-20,2025-09-30,SHIPPED
SO101099,2026-05-02,CUST_030,Korea,D1B-DDR5-24G,3711,7.36,27312.96,2026-05-23,2026-05-30,SHIPPED
SO101100,2026-03-29,CUST_008,Korea,V9-NAND-2Tb,3121,4.85,15136.85,2026-04-19,2026-04-24,SHIPPED
SO101101,2025-11-12,CUST_015,Japan,D1B-DDR5-24G,2446,16.06,39282.76,2025-12-03,2025-12-08,SHIPPED
SO101102,2025-07-30,CUST_027,USA,D1Z-DDR5-16G,3061,24.85,76065.85,2025-08-20,2025-08-27,SHIPPED
SO101103,2025-11-01,CUST_009,Taiwan,D1B-DDR5-24G,1118,20.91,23377.38,2025-11-22,2025-11-26,SHIPPED
SO101104,2026-02-23,CUST_018,Taiwan,D1B-DDR5-24G,1554,27.68,43014.72,2026-03-16,,OPEN
SO101105,2025-07-05,CUST_004,Korea,D1B-DDR5-24G,2268,16.02,36333.36,2025-07-26,2025-07-28,SHIPPED
SO101106,2026-03-20,CUST_012,China,V9-NAND-2Tb,1995,11.95,23840.25,2026-04-10,2026-04-07,SHIPPED
SO101107,2026-06-16,CUST_014,China,LSI-ISOCELL-HP2,2546,25.52,64973.92,2026-07-07,2026-06-29,SHIPPED
SO101108,2025-11-30,CUST_009,USA,V8-NAND-1Tb,2312,27.96,64643.52,2025-12-21,2025-12-04,SHIPPED
SO101109,2026-06-04,CUST_012,USA,V9-NAND-2Tb,2369,5.0,11845.0,2026-06-25,2026-06-28,SHIPPED
SO101110,2025-11-28,CUST_031,Taiwan,LSI-ISOCELL-HP2,2783,4.48,12467.84,2025-12-19,,CANCELLED
SO101111,2026-01-20,CUST_034,Taiwan,V8-NAND-1Tb,1650,35.09,57898.5,2026-02-10,2026-02-12,SHIPPED
SO101112,2026-07-24,CUST_030,China,D1B-DDR5-24G,512,36.02,18442.24,2026-08-14,2026-08-08,SHIPPED
SO101113,2026-04-04,CUST_010,Europe,V8-NAND-1Tb,753,28.38,21370.14,2026-04-25,2026-04-23,SHIPPED
SO101114,2026-01-15,CUST_004,Japan,D1B-DDR5-24G,2869,15.98,45846.62,2026-02-05,,CANCELLED
SO101115,2025-11-12,CUST_014,Europe,LSI-ISOCELL-HP2,3077,34.15,105079.55,2025-12-03,2025-12-04,SHIPPED
SO101116,2026-07-08,CUST_027,Europe,V9-NAND-2Tb,3462,36.76,127263.12,2026-07-29,2026-07-28,SHIPPED
SO101117,2026-06-11,CUST_024,Korea,LSI-ISOCELL-HP2,2515,30.45,76581.75,2026-07-02,2026-06-26,SHIPPED
SO101118,2025-11-05,CUST_030,Korea,LSI-ISOCELL-HP2,2242,39.27,88043.34,2025-11-26,2025-11-24,SHIPPED
SO101119,2026-07-31,CUST_019,China,V8-NAND-1Tb,3105,27.92,86691.6,2026-08-21,2026-08-20,SHIPPED
SO101120,2026-03-21,CUST_010,Europe,V9-NAND-2Tb,4286,20.23,86705.78,2026-04-11,2026-04-07,SHIPPED
SO101121,2025-09-08,CUST_034,Taiwan,LSI-ISOCELL-HP2,460,6.27,2884.2,2025-09-29,2025-10-02,SHIPPED
SO101122,2025-07-04,CUST_019,Japan,V8-NAND-1Tb,2021,15.98,32295.58,2025-07-25,2025-07-30,SHIPPED
SO101123,2025-11-11,CUST_021,Europe,LSI-ISOCELL-HP2,3260,9.14,29796.4,2025-12-02,2025-12-01,SHIPPED
SO101124,2026-02-20,CUST_025,USA,V9-NAND-2Tb,2483,28.9,71758.7,2026-03-13,2026-02-25,SHIPPED
SO101125,2025-09-05,CUST_035,China,D1Z-DDR5-16G,2433,6.94,16885.02,2025-09-26,2025-09-06,SHIPPED
SO101126,2026-07-19,CUST_005,China,LSI-ISOCELL-HP2,4290,30.88,132475.2,2026-08-09,2026-07-25,SHIPPED
SO101127,2026-05-03,CUST_027,China,LSI-ISOCELL-HP2,3570,23.69,84573.3,2026-05-24,2026-05-25,SHIPPED
SO101128,2026-06-13,CUST_019,Taiwan,D1B-DDR5-24G,2364,30.25,71511.0,2026-07-04,2026-07-11,SHIPPED
SO101129,2026-05-15,CUST_035,Europe,V8-NAND-1Tb,1705,33.3,56776.5,2026-06-05,2026-05-25,SHIPPED
SO101130,2026-01-02,CUST_005,Korea,D1Z-DDR5-16G,374,15.21,5688.54,2026-01-23,2026-01-29,SHIPPED
SO101131,2025-08-09,CUST_005,Taiwan,V9-NAND-2Tb,1919,34.31,65840.89,2025-08-30,2025-08-19,SHIPPED
SO101132,2026-04-05,CUST_025,USA,D1Z-DDR5-16G,1638,3.39,5552.82,2026-04-26,2026-04-25,SHIPPED
SO101133,2025-09-30,CUST_008,Europe,V8-NAND-1Tb,2490,4.84,12051.6,2025-10-21,2025-11-04,SHIPPED
SO101134,2025-08-06,CUST_004,Korea,V9-NAND-2Tb,3382,19.65,66456.3,2025-08-27,,OPEN
SO101135,2026-06-08,CUST_016,Europe,D1B-DDR5-24G,1544,18.75,28950.0,2026-06-29,2026-06-27,SHIPPED
SO101136,2026-06-05,CUST_027,China,D1B-DDR5-24G,3746,25.3,94773.8,2026-06-26,2026-06-27,SHIPPED
SO101137,2025-09-09,CUST_022,Korea,D1B-DDR5-24G,646,10.15,6556.9,2025-09-30,2025-10-01,SHIPPED
SO101138,2026-04-01,CUST_028,Japan,V8-NAND-1Tb,534,12.02,6418.68,2026-04-22,2026-04-30,SHIPPED
SO101139,2025-09-26,CUST_036,China,LSI-ISOCELL-HP2,845,15.43,13038.35,2025-10-17,2025-10-14,SHIPPED
SO101140,2025-07-01,CUST_023,China,D1Z-DDR5-16G,2652,30.43,80700.36,2025-07-22,2025-07-20,SHIPPED
SO101141,2026-04-14,CUST_038,Taiwan,D1Z-DDR5-16G,2472,15.26,37722.72,2026-05-05,2026-05-14,SHIPPED
SO101142,2026-02-12,CUST_003,China,D1Z-DDR5-16G,3874,6.49,25142.26,2026-03-05,,OPEN
SO101143,2026-07-17,CUST_037,USA,V8-NAND-1Tb,2879,38.61,111158.19,2026-08-07,2026-08-19,SHIPPED
SO101144,2025-11-01,CUST_023,China,D1B-DDR5-24G,1700,13.68,23256.0,2025-11-22,2025-12-01,SHIPPED
SO101145,2026-06-24,CUST_029,Korea,V9-NAND-2Tb,1526,38.87,59315.62,2026-07-15,2026-07-08,SHIPPED
SO101146,2025-07-05,CUST_025,Korea,LSI-ISOCELL-HP2,3223,33.72,108679.56,2025-07-26,2025-08-13,SHIPPED
SO101147,2025-08-01,CUST_027,USA,V9-NAND-2Tb,2419,16.47,39840.93,2025-08-22,,CANCELLED
SO101148,2026-03-21,CUST_024,USA,LSI-ISOCELL-HP2,3324,8.89,29550.36,2026-04-11,2026-04-07,SHIPPED
SO101149,2026-07-18,CUST_012,China,V9-NAND-2Tb,2358,20.28,47820.24,2026-08-08,2026-08-06,SHIPPED
SO101150,2025-09-26,CUST_014,Korea,V8-NAND-1Tb,2183,2.38,5195.54,2025-10-17,2025-10-01,SHIPPED
SO101151,2025-08-04,CUST_016,China,D1Z-DDR5-16G,202,34.24,6916.48,2025-08-25,2025-08-19,SHIPPED
SO101152,2026-03-13,CUST_029,China,D1Z-DDR5-16G,3863,9.46,36543.98,2026-04-03,2026-03-31,SHIPPED
SO101153,2026-05-01,CUST_030,China,D1B-DDR5-24G,2938,18.63,54734.94,2026-05-22,2026-05-15,SHIPPED
SO101154,2025-09-09,CUST_034,Japan,D1Z-DDR5-16G,2080,34.41,71572.8,2025-09-30,2025-10-05,SHIPPED
SO101155,2026-08-03,CUST_003,Taiwan,V8-NAND-1Tb,624,14.29,8916.96,2026-08-24,2026-09-01,SHIPPED
SO101156,2025-12-18,CUST_040,Europe,LSI-ISOCELL-HP2,3914,11.59,45363.26,2026-01-08,2026-01-29,SHIPPED
SO101157,2026-07-07,CUST_028,Taiwan,V9-NAND-2Tb,2352,30.02,70607.04,2026-07-28,2026-08-06,SHIPPED
SO101158,2025-10-20,CUST_036,USA,V8-NAND-1Tb,3860,30.55,117923.0,2025-11-10,2025-11-08,SHIPPED
SO101159,2026-08-02,CUST_031,Korea,V9-NAND-2Tb,3014,17.47,52654.58,2026-08-23,2026-08-31,SHIPPED
SO101160,2025-08-10,CUST_016,Taiwan,V8-NAND-1Tb,1170,22.87,26757.9,2025-08-31,2025-09-06,SHIPPED
SO101161,2025-11-03,CUST_001,China,LSI-ISOCELL-HP2,675,24.28,16389.0,2025-11-24,2025-11-27,SHIPPED
SO101162,2025-11-21,CUST_023,Taiwan,D1Z-DDR5-16G,632,17.7,11186.4,2025-12-12,2025-12-11,SHIPPED
SO101163,2026-07-06,CUST_017,USA,D1Z-DDR5-16G,1113,36.54,40669.02,2026-07-27,,OPEN
SO101164,2026-05-16,CUST_027,China,D1Z-DDR5-16G,2605,30.9,80494.5,2026-06-06,2026-05-25,SHIPPED
SO101165,2025-12-13,CUST_001,Japan,V9-NAND-2Tb,1863,29.75,55424.25,2026-01-03,2026-01-03,SHIPPED
SO101166,2026-05-23,CUST_014,China,D1Z-DDR5-16G,1670,25.8,43086.0,2026-06-13,,OPEN
SO101167,2025-11-20,CUST_037,USA,D1B-DDR5-24G,2112,40.91,86401.92,2025-12-11,2025-12-12,SHIPPED
SO101168,2025-09-20,CUST_027,USA,LSI-ISOCELL-HP2,3810,38.05,144970.5,2025-10-11,2025-10-10,SHIPPED
SO101169,2026-05-06,CUST_023,Taiwan,V8-NAND-1Tb,1423,2.94,4183.62,2026-05-27,2026-05-25,SHIPPED
SO101170,2025-10-17,CUST_038,Taiwan,D1B-DDR5-24G,2307,32.34,74608.38,2025-11-07,2025-11-02,SHIPPED
SO101171,2026-01-16,CUST_039,China,D1Z-DDR5-16G,2650,36.92,97838.0,2026-02-06,2026-01-24,SHIPPED
SO101172,2025-10-22,CUST_040,Japan,D1Z-DDR5-16G,3705,7.9,29269.5,2025-11-12,2025-11-18,SHIPPED
SO101173,2026-04-19,CUST_022,Europe,D1Z-DDR5-16G,3429,41.57,142543.53,2026-05-10,2026-05-11,SHIPPED
SO101174,2025-07-28,CUST_036,Europe,V9-NAND-2Tb,1783,25.35,45199.05,2025-08-18,2025-08-16,SHIPPED
SO101175,2025-08-15,CUST_029,Japan,D1Z-DDR5-16G,2055,2.11,4336.05,2025-09-05,,OPEN
SO101176,2026-04-02,CUST_005,China,V8-NAND-1Tb,2569,23.22,59652.18,2026-04-23,2026-04-03,SHIPPED
SO101177,2026-07-20,CUST_006,China,LSI-ISOCELL-HP2,4521,12.47,56376.87,2026-08-10,,CANCELLED
SO101178,2026-01-09,CUST_005,Japan,D1B-DDR5-24G,1020,8.74,8914.8,2026-01-30,2026-02-01,SHIPPED
SO101179,2026-07-05,CUST_033,Japan,V9-NAND-2Tb,1,8.33,8.33,2026-07-26,2026-07-21,SHIPPED
SO101180,2026-05-07,CUST_017,Europe,D1Z-DDR5-16G,3337,15.81,52757.97,2026-05-28,2026-05-25,SHIPPED
SO101181,2026-06-23,CUST_035,Korea,V8-NAND-1Tb,2344,34.69,81313.36,2026-07-14,2026-07-16,SHIPPED
SO101182,2025-11-30,CUST_019,Korea,D1Z-DDR5-16G,1,10.5,10.5,2025-12-21,2025-12-20,SHIPPED
SO101183,2026-07-31,CUST_010,USA,V8-NAND-1Tb,2948,41.23,121546.04,2026-08-21,,OPEN
SO101184,2026-02-23,CUST_025,Korea,D1Z-DDR5-16G,3508,21.32,74790.56,2026-03-16,2026-03-14,SHIPPED
SO101185,2025-07-01,CUST_027,Taiwan,V8-NAND-1Tb,4432,4.98,22071.36,2025-07-22,,OPEN
SO101186,2025-12-04,CUST_010,Japan,D1B-DDR5-24G,1730,19.19,33198.7,2025-12-25,2025-12-23,SHIPPED
SO101187,2025-09-05,CUST_020,Japan,V9-NAND-2Tb,1667,35.53,59228.51,2025-09-26,2025-09-28,SHIPPED
SO101188,2026-01-03,CUST_025,Europe,LSI-ISOCELL-HP2,4390,21.0,92190.0,2026-01-24,2026-02-19,SHIPPED
SO101189,2026-01-22,CUST_023,Japan,LSI-ISOCELL-HP2,2376,40.05,95158.8,2026-02-12,2026-02-06,SHIPPED
SO101190,2026-07-15,CUST_031,Japan,D1B-DDR5-24G,3727,27.61,102902.47,2026-08-05,,OPEN
SO101191,2026-07-06,CUST_003,Europe,LSI-ISOCELL-HP2,1301,15.06,19593.06,2026-07-27,2026-07-27,SHIPPED
SO101192,2025-10-08,CUST_017,Japan,V8-NAND-1Tb,694,24.79,17204.26,2025-10-29,2025-10-31,SHIPPED
SO101193,2025-10-03,CUST_016,China,LSI-ISOCELL-HP2,4197,10.54,44236.38,2025-10-24,2025-10-26,SHIPPED
SO101194,2025-08-11,CUST_009,Taiwan,V8-NAND-1Tb,3019,29.75,89815.25,2025-09-01,2025-09-06,SHIPPED
SO101195,2026-06-03,CUST_013,Europe,V9-NAND-2Tb,1160,38.22,44335.2,2026-06-24,2026-06-19,SHIPPED
SO101196,2026-05-31,CUST_006,Korea,V9-NAND-2Tb,3467,36.53,126649.51,2026-06-21,2026-06-24,SHIPPED
SO101197,2025-09-18,CUST_030,China,V8-NAND-1Tb,4484,22.0,98648.0,2025-10-09,2025-09-30,SHIPPED
SO101198,2026-02-09,CUST_025,China,V8-NAND-1Tb,2998,5.41,16219.18,2026-03-02,2026-02-22,SHIPPED
SO101199,2026-04-08,CUST_002,China,V9-NAND-2Tb,2262,10.36,23434.32,2026-04-29,2026-04-29,SHIPPED
SO101200,2025-10-20,CUST_008,Europe,D1B-DDR5-24G,2575,30.24,77868.0,2025-11-10,2025-11-06,SHIPPED
SO101201,2025-08-01,CUST_033,Japan,V8-NAND-1Tb,1174,39.84,46772.16,2025-08-22,2025-08-25,SHIPPED
SO101202,2026-06-08,CUST_030,Korea,V8-NAND-1Tb,2950,22.09,65165.5,2026-06-29,2026-07-09,SHIPPED
SO101203,2025-07-11,CUST_009,China,V9-NAND-2Tb,2047,24.8,50765.6,2025-08-01,2025-08-06,SHIPPED
SO101204,2025-11-21,CUST_009,Taiwan,D1B-DDR5-24G,2840,19.33,54897.2,2025-12-12,2025-12-13,SHIPPED
SO101205,2025-10-08,CUST_001,China,V8-NAND-1Tb,2656,40.98,108842.88,2025-10-29,2025-10-23,SHIPPED
SO101206,2026-01-18,CUST_014,Korea,V8-NAND-1Tb,2552,21.6,55123.2,2026-02-08,2026-02-04,SHIPPED
SO101207,2026-01-15,CUST_007,Taiwan,V8-NAND-1Tb,3196,20.54,65645.84,2026-02-05,2026-02-07,SHIPPED
SO101208,2026-07-31,CUST_023,Korea,V9-NAND-2Tb,5164,38.46,198607.44,2026-08-21,2026-08-03,SHIPPED
SO101209,2026-01-29,CUST_028,China,V9-NAND-2Tb,4161,37.7,156869.7,2026-02-19,2026-02-25,SHIPPED
SO101210,2026-02-26,CUST_030,USA,V8-NAND-1Tb,1748,38.62,67507.76,2026-03-19,2026-03-21,SHIPPED
SO101211,2026-05-16,CUST_036,China,LSI-ISOCELL-HP2,4169,11.6,48360.4,2026-06-06,2026-06-07,SHIPPED
SO101212,2026-01-30,CUST_027,China,D1Z-DDR5-16G,1,17.31,17.31,2026-02-20,2026-02-17,SHIPPED
SO101213,2025-08-27,CUST_027,Japan,V9-NAND-2Tb,3126,31.63,98875.38,2025-09-17,2025-09-26,SHIPPED
SO101214,2025-11-08,CUST_036,Taiwan,D1B-DDR5-24G,3277,14.35,47024.95,2025-11-29,2025-11-17,SHIPPED
SO101215,2026-02-17,CUST_001,China,D1B-DDR5-24G,504,33.72,16994.88,2026-03-10,2026-02-23,SHIPPED
SO101216,2025-11-13,CUST_031,Taiwan,V9-NAND-2Tb,2041,40.11,81864.51,2025-12-04,2025-11-25,SHIPPED
SO101217,2026-01-26,CUST_007,Japan,D1Z-DDR5-16G,2554,26.09,66633.86,2026-02-16,2026-02-15,SHIPPED
SO101218,2026-02-28,CUST_035,Taiwan,LSI-ISOCELL-HP2,1785,9.6,17136.0,2026-03-21,2026-03-24,SHIPPED
SO101219,2025-10-18,CUST_021,Taiwan,LSI-ISOCELL-HP2,4263,33.75,143876.25,2025-11-08,2025-11-16,SHIPPED
SO101220,2026-02-11,CUST_031,China,V9-NAND-2Tb,1100,7.34,8074.0,2026-03-04,,CANCELLED
SO101221,2026-03-23,CUST_008,China,V9-NAND-2Tb,2013,23.4,47104.2,2026-04-13,2026-04-15,SHIPPED
SO101222,2025-11-08,CUST_006,USA,LSI-ISOCELL-HP2,3688,6.63,24451.44,2025-11-29,,CANCELLED
SO101223,2026-04-22,CUST_018,USA,D1Z-DDR5-16G,4819,39.57,190687.83,2026-05-13,2026-05-10,SHIPPED
SO101224,2026-08-01,CUST_038,China,D1B-DDR5-24G,3446,12.62,43488.52,2026-08-22,2026-08-04,SHIPPED
SO101225,2026-07-30,CUST_015,USA,D1B-DDR5-24G,2390,7.41,17709.9,2026-08-20,2026-08-17,SHIPPED
SO101226,2025-11-23,CUST_018,China,V8-NAND-1Tb,2722,37.09,100958.98,2025-12-14,2025-12-21,SHIPPED
SO101227,2025-11-15,CUST_039,China,V9-NAND-2Tb,1964,38.68,75967.52,2025-12-06,2025-12-05,SHIPPED
SO101228,2026-04-24,CUST_023,USA,LSI-ISOCELL-HP2,3260,16.91,55126.6,2026-05-15,2026-05-25,SHIPPED
SO101229,2026-02-02,CUST_007,China,V9-NAND-2Tb,3054,25.8,78793.2,2026-02-23,2026-03-01,SHIPPED
SO101230,2025-09-28,CUST_002,Europe,D1B-DDR5-24G,2737,4.44,12152.28,2025-10-19,2025-10-13,SHIPPED
SO101231,2025-11-29,CUST_037,Korea,LSI-ISOCELL-HP2,2784,25.58,71214.72,2025-12-20,2025-12-15,SHIPPED
SO101232,2026-03-01,CUST_014,Europe,D1B-DDR5-24G,2573,32.47,83545.31,2026-03-22,,CANCELLED
SO101233,2026-01-05,CUST_023,Japan,D1Z-DDR5-16G,1058,5.71,6041.18,2026-01-26,2026-01-27,SHIPPED
SO101234,2026-03-11,CUST_012,China,V8-NAND-1Tb,2051,31.81,65242.31,2026-04-01,2026-04-18,SHIPPED
SO101235,2026-04-14,CUST_028,Korea,V9-NAND-2Tb,2454,25.77,63239.58,2026-05-05,2026-05-03,SHIPPED
SO101236,2026-03-02,CUST_012,Europe,V8-NAND-1Tb,1615,24.76,39987.4,2026-03-23,2026-03-26,SHIPPED
SO101237,2025-10-23,CUST_034,Taiwan,V8-NAND-1Tb,3539,25.59,90563.01,2025-11-13,2025-11-09,SHIPPED
SO101238,2026-03-13,CUST_039,Taiwan,D1Z-DDR5-16G,3636,25.46,92572.56,2026-04-03,2026-04-05,SHIPPED
SO101239,2025-11-11,CUST_011,Taiwan,D1Z-DDR5-16G,3682,17.62,64876.84,2025-12-02,2025-11-25,SHIPPED
SO101240,2025-12-14,CUST_035,Japan,D1Z-DDR5-16G,4269,28.54,121837.26,2026-01-04,2025-12-31,SHIPPED
SO101241,2026-07-01,CUST_039,Taiwan,LSI-ISOCELL-HP2,1739,28.72,49944.08,2026-07-22,2026-07-17,SHIPPED
SO101242,2026-03-12,CUST_014,China,D1Z-DDR5-16G,2088,3.11,6493.68,2026-04-02,2026-03-26,SHIPPED
SO101243,2025-07-15,CUST_031,Korea,V8-NAND-1Tb,2341,3.53,8263.73,2025-08-05,2025-08-09,SHIPPED
SO101244,2025-07-17,CUST_007,Korea,V8-NAND-1Tb,3580,21.97,78652.6,2025-08-07,2025-08-14,SHIPPED
SO101245,2025-07-13,CUST_004,China,V9-NAND-2Tb,1811,3.93,7117.23,2025-08-03,2025-07-30,SHIPPED
SO101246,2026-05-07,CUST_016,USA,V8-NAND-1Tb,4859,5.18,25169.62,2026-05-28,2026-05-23,SHIPPED
SO101247,2026-02-19,CUST_014,Europe,V9-NAND-2Tb,4072,39.96,162717.12,2026-03-12,2026-02-20,SHIPPED
SO101248,2026-06-28,CUST_003,China,D1Z-DDR5-16G,2734,5.82,15911.88,2026-07-19,2026-07-11,SHIPPED
SO101249,2025-10-27,CUST_025,USA,V9-NAND-2Tb,2888,25.91,74828.08,2025-11-17,2025-11-18,SHIPPED
