EMP_ID,DEPT,JOB_ROLE,GRADE,COURSE,CATEGORY,PLAN_HOURS,DONE_HOURS,SCORE,COMPLETED_DATE
E328339,반도체연구소,품질보증,CL3,정보보호,필수,2,1,79.0,2026-01-26
E673260,파운드리사업부,영업마케팅,CL4,정보보호,필수,2,1,78.0,2026-03-01
E333278,파운드리사업부,품질보증,CL2,반도체 8대 공정,직무기초,24,11,77.0,2026-06-10
E432120,반도체연구소,S/W개발,CL2,정보보호,필수,2,1,82.0,2026-03-23
E912951,글로벌인프라총괄,품질보증,CL2,통계적공정관리(SPC),품질,12,7,85.0,2026-03-09
E633761,시스템LSI사업부,패키지개발,CL2,Python 기초,데이터분석,20,19,85.0,2026-04-11
E396509,DS경영지원,평가및분석,CL2,통계적공정관리(SPC),품질,12,12,71.0,2026-03-23
E582841,반도체연구소,평가및분석,CL4,Spotfire 기초,데이터분석,8,5,78.0,2026-04-22
E469835,메모리사업부,회로설계,CL3,Python 기초,데이터분석,20,2,84.0,2026-05-30
E608753,글로벌인프라총괄,패키지개발,CL2,반도체 8대 공정,직무기초,24,19,84.0,2026-01-20
E957420,글로벌인프라총괄,반도체공정기술,CL2,통계적공정관리(SPC),품질,12,9,76.0,2026-04-19
E349121,메모리사업부,영업마케팅,CL3,반도체 8대 공정,직무기초,24,19,84.0,2026-01-06
E448733,메모리사업부,평가및분석,CL3,생성형 AI 활용,AI,6,5,58.0,2026-04-18
E956813,반도체연구소,영업마케팅,CL2,생성형 AI 활용,AI,6,5,71.0,2026-01-29
E283136,파운드리사업부,설비기술,CL2,Spotfire 기초,데이터분석,8,6,97.0,2026-05-21
E768865,파운드리사업부,SCM/생산관리,CL2,Python 기초,데이터분석,20,18,76.0,2026-03-06
E972007,DS경영지원,반도체공정기술,CL3,반도체 8대 공정,직무기초,24,16,69.0,2026-01-21
E839615,글로벌인프라총괄,S/W개발,CL2,Spotfire 데이터함수(Python),데이터분석,16,9,70.0,2026-02-27
E559682,반도체연구소,영업마케팅,CL3,Spotfire 기초,데이터분석,8,6,,2026-05-21
E326640,메모리사업부,패키지개발,CL3,반도체 8대 공정,직무기초,24,22,81.0,2026-05-17
E177756,글로벌인프라총괄,회로설계,CL3,통계적공정관리(SPC),품질,12,9,86.0,2026-06-09
E816598,글로벌인프라총괄,회로설계,CL4,Python 기초,데이터분석,20,20,80.0,2026-05-19
E259898,반도체연구소,품질보증,CL3,Spotfire 데이터함수(Python),데이터분석,16,11,,2026-02-19
E914006,DS경영지원,영업마케팅,CL3,반도체 8대 공정,직무기초,24,24,79.0,2026-03-18
E917584,파운드리사업부,패키지개발,CL3,반도체 8대 공정,직무기초,24,19,85.0,2026-06-17
E631825,파운드리사업부,SCM/생산관리,CL2,정보보호,필수,2,1,76.0,2026-05-17
E462876,DS경영지원,S/W개발,CL2,생성형 AI 활용,AI,6,1,94.0,2026-01-05
E818361,시스템LSI사업부,회로설계,CL2,Spotfire 데이터함수(Python),데이터분석,16,9,99.0,2026-04-11
E506218,파운드리사업부,설비기술,CL2,Spotfire 데이터함수(Python),데이터분석,16,11,86.0,2026-05-18
E221901,DS경영지원,패키지개발,CL4,Spotfire 기초,데이터분석,8,7,91.0,2026-02-03
E525155,DS경영지원,SCM/생산관리,CL2,정보보호,필수,2,1,77.0,2026-06-05
E328333,DS경영지원,패키지개발,CL3,Spotfire 데이터함수(Python),데이터분석,16,16,102.0,2026-02-10
E558897,파운드리사업부,설비기술,CL3,Spotfire 기초,데이터분석,8,7,85.0,2026-05-11
E514644,DS경영지원,영업마케팅,CL2,Spotfire 데이터함수(Python),데이터분석,16,14,87.0,2026-02-07
E155302,메모리사업부,평가및분석,CL3,반도체 8대 공정,직무기초,24,20,74.0,2026-03-12
E145296,시스템LSI사업부,평가및분석,CL2,Spotfire 데이터함수(Python),데이터분석,16,8,83.0,2026-04-15
E360456,메모리사업부,경영지원,CL3,Spotfire 데이터함수(Python),데이터분석,16,10,86.0,2026-01-25
E766140,시스템LSI사업부,회로설계,CL2,Spotfire 데이터함수(Python),데이터분석,16,9,88.0,2026-01-14
E923712,반도체연구소,평가및분석,CL2,Spotfire 데이터함수(Python),데이터분석,16,6,93.0,2026-05-01
E265311,반도체연구소,품질보증,CL3,생성형 AI 활용,AI,6,2,76.0,2026-07-13
E570953,반도체연구소,패키지개발,CL4,통계적공정관리(SPC),품질,12,5,88.0,2026-06-24
E681469,반도체연구소,평가및분석,CL3,생성형 AI 활용,AI,6,4,,2026-07-05
E102567,DS경영지원,패키지개발,CL2,생성형 AI 활용,AI,6,5,72.0,2026-04-26
E726645,반도체연구소,SCM/생산관리,CL2,Spotfire 데이터함수(Python),데이터분석,16,11,77.0,2026-02-16
E105495,글로벌인프라총괄,SCM/생산관리,CL4,Spotfire 기초,데이터분석,8,6,87.0,2026-02-23
E246404,글로벌인프라총괄,품질보증,CL3,Python 기초,데이터분석,20,17,82.0,2026-04-27
E317227,시스템LSI사업부,설비기술,CL4,Spotfire 기초,데이터분석,8,8,73.0,2026-02-28
E186335,DS경영지원,경영지원,CL4,생성형 AI 활용,AI,6,3,87.0,2026-04-14
E741214,파운드리사업부,회로설계,CL3,통계적공정관리(SPC),품질,12,10,,2026-01-26
E407970,반도체연구소,품질보증,CL3,Spotfire 데이터함수(Python),데이터분석,16,10,85.0,2026-01-16
E774354,DS경영지원,회로설계,CL2,반도체 8대 공정,직무기초,24,20,91.0,2026-04-14
E212686,파운드리사업부,회로설계,CL2,Spotfire 기초,데이터분석,8,2,77.0,2026-06-03
E552328,메모리사업부,반도체공정기술,CL3,정보보호,필수,2,0,79.0,2026-04-08
E113361,글로벌인프라총괄,반도체공정기술,CL2,Python 기초,데이터분석,20,20,89.0,2026-04-17
